gene_symbol,female_ACC.1_female_ACC.2_female_AMY_female_DLPFC_male_ACC.1_male_ACC.2_male_AMY_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
TOX4,+-+-----,0.015578277,0.14720875614016046,0.18660685987078218,1,0.2944175122803209
NCK1,+---++-+,7.75187e-4,0.9181382671146752,4.0312904982892707e-4,-1,8.062580996578541e-4
GALNT14,+++-----,0.009527247,0.0018221312289119376,0.9894145259016605,1,0.0036442624578238753
HAPLN1,+------+,5.35581e-4,0.6852440843126338,0.009445768022269412,-1,0.018891536044538824
NHP2L1,-+--+-++,0.001953839,0.9902191237223528,1.8835950380589075e-4,-1,3.767190076117815e-4
PEX5L,+-+-++-+,0.006380712,0.12355653156200436,0.005611956276853718,-1,0.011223912553707437
FHOD3,++----+-,0.004783146,0.14620039378480978,0.09110788336061731,-1,0.18221576672123463
PRMT5,----+--+,0.003804775,0.8979728454540243,0.0029917169624432568,-1,0.0059834339248865135
LSM6,+------+,0.014966292,0.497116220711225,0.02455220273751853,-1,0.04910440547503706
SLC35E1,++++---+,0.007461423,0.003496654693042382,0.8262160613003096,1,0.006993309386084764
HIVEP3,++++-++-,0.007954026,0.0061339530562418846,0.8276436580920609,1,0.012267906112483769
SLC7A1,+---+-+-,0.014866105,0.178129308875082,0.05596692768762496,-1,0.11193385537524991
ARHGEF6,--------,0.001350468,0.05560946048098271,0.5767065242097792,1,0.11121892096196542
GLRX2,----+--+,7.34363e-4,0.8070480750437246,0.012027413227778831,-1,0.024054826455557662
USP42,++-++++-,0.009513858,0.036710748875386195,0.27451150711488853,1,0.07342149775077239
ANGEL1,++++++++,0.065625281,0.24484462334162033,0.2664919113025912,1,0.48968924668324065
INPP5A,------++,0.002654869,0.48675327219372044,0.03272775061815451,-1,0.06545550123630901
FUT6,++-++--+,0.029336517,0.05624911945024523,0.07489687251008126,1,0.11249823890049046
KLHDC8A,--------,0.028784457,0.14321959743675136,0.396273061696342,1,0.2864391948735027
SAMD14,+-++-+++,7.85112e-4,0.5392297708779911,0.011513524845920886,-1,0.023027049691841772
GRPEL1,-+-----+,0.015928558,0.29683567668790156,0.024868474022191465,-1,0.04973694804438293
ATP5L,-+----++,0.004649438,0.24648756245799414,0.008114301061516224,-1,0.016228602123032447
RPH3A,++-+-+--,6.90169e-4,3.733614702997231e-5,0.9951863665163632,1,7.467229405994461e-5
LSMD1,++----+-,0.013582584,0.05521616696826738,0.27836546440201326,1,0.11043233393653476
CAPN3,----+++-,0.002785861,0.9995293152652849,8.877496690270395e-5,-1,1.775499338054079e-4
BCL10,--++-+--,0.00181676,0.47750843701625006,0.01669243479107212,-1,0.03338486958214424
KCNJ16,--------,0.063798596,0.14453107557979988,0.4010524614084125,1,0.28906215115959977
TBRG1,-----+--,0.005460674,0.387952614852068,0.0699925152782443,-1,0.1399850305564886
ZNF34,+--+++-+,0.005054682,0.8671171466002044,0.005891079798198945,-1,0.01178215959639789
DLG3,+-----++,0.006011517,0.6165632174528193,0.00747854215800569,-1,0.01495708431601138
GGH,-+----++,0.004711423,0.5260557125146872,0.014799980822963318,-1,0.029599961645926636
PCBP4,--++++++,1.92978e-4,0.09113596153432978,0.043173613690304265,-1,0.08634722738060853
OCIAD1,--++++-+,0.005523502,0.15238165244334811,0.019826180115323687,-1,0.039652360230647374
OTUB1,+------+,3.21067e-4,0.3084789306067671,0.024777268107645953,-1,0.049554536215291906
SFRS12,----+--+,0.051531554,0.7616443198831876,0.011306325758892857,-1,0.022612651517785715
PRMT8,++----++,0.011320318,0.02285682767224006,0.3237763896721467,1,0.04571365534448012
TYRP1,-+------,0.008957303,0.02847524721299821,0.5623307987912364,1,0.05695049442599642
SLC4A7,-----++-,0.00933118,0.8968218047703925,0.004508091852289007,-1,0.009016183704578015
RBM6,+-+++-+-,0.007520412,0.008598135830977427,0.09375572963408911,1,0.017196271661954855
CSNK1D,-------+,0.022336236,0.1396143932489134,0.09430459745169999,-1,0.18860919490339997
CDC42SE2,-----+-+,0.003518352,0.5584866425566632,0.0018950162651103994,-1,0.0037900325302207987
PHLDA3,++++++-+,0.023355805,0.041150088054864156,0.6630733401686696,1,0.08230017610972831
SIP1,----+--+,7.81086e-4,0.9599658482451225,0.002618014635527569,-1,0.005236029271055138
GFRA2,------+-,0.006433146,0.3360848034313932,0.09547664295436281,-1,0.19095328590872562
GAPDH,-+------,0.044012172,0.05221110241732943,0.49102885172406574,1,0.10442220483465886
NOS1,--+--+--,0.001266199,0.31394114158127834,0.061944495709050265,-1,0.12388899141810053
TACC2,++++----,0.013745599,1.9907301555644372e-4,0.9998819456531989,1,3.9814603111288743e-4
RCHY1,+++-++-+,0.007729026,0.17157844356763674,0.009207119754224898,-1,0.018414239508449795
VPS37B,+++++-+-,0.006035112,6.397566767949353e-4,0.982268319427195,1,0.0012795133535898706
CTSH,+-+-+-+-,7.43e-5,0.007058558804282234,0.1361907191475577,1,0.014117117608564468
IGF1R,++-+++--,0.003084925,0.001588712700360894,0.9203123361939558,1,0.003177425400721788
MRPL30,----+--+,0.005517228,0.9876113938752475,9.914033679707598e-5,-1,1.9828067359415195e-4
LASS4,--+----+,0.004351498,0.5638835533160129,0.039584199283566525,-1,0.07916839856713305
UPF3A,--+-+++-,0.003779588,0.5296150072097899,0.005958883280708096,-1,0.011917766561416193
BOLA3,++----+-,0.001102434,0.515092558436126,0.011653238144500177,-1,0.023306476289000354
ACBD3,++-+++++,0.001445974,0.6683874450049726,0.028920912561904998,-1,0.057841825123809996
GLTSCR2,++++--+-,0.008854682,0.003846277351634856,0.6036249090474528,1,0.007692554703269712
FOSL2,+----+--,0.017440449,0.024652273644570715,0.3353227205428722,1,0.04930454728914143
DIRAS2,--------,0.058740449,0.2282970175209042,0.3117305817006862,1,0.4565940350418084
FAM78A,++------,0.005652622,0.002259971685589169,0.9726644449233252,1,0.004519943371178338
AP2S1,-+-+--++,3.36049e-4,0.07666847865705952,0.043146888867312154,-1,0.08629377773462431
C17orf91,--------,0.021188109,0.5607228424622798,0.0786431900807445,-1,0.157286380161489
SHROOM4,+++-+--+,0.017445037,0.011214121810942813,0.7028022788302681,1,0.022428243621885627
RNPC3,---+----,0.003994382,0.2720322390451446,0.04908502594361956,-1,0.09817005188723912
C8orf76,++---++-,5.01311e-4,0.027498216373008814,0.27832174812451543,1,0.05499643274601763
ZCCHC12,++----++,5.10955e-4,0.26126932352064147,0.008802075849091234,-1,0.01760415169818247
NPY1R,++++++++,0.086693633,0.43761913737529046,0.13893644427360416,-1,0.2778728885472083
ZNF236,++-+-+++,0.001233989,0.3771229738527332,0.006657485737513328,-1,0.013314971475026655
C1GALT1C1,+-------,0.033125562,0.3703173828349323,0.11697900585940708,-1,0.23395801171881417
IPP,+-+--+++,0.015754401,0.21984132543734988,0.001970715972348597,-1,0.003941431944697194
TOM1L2,-+------,0.031012266,0.1025290475750163,0.3112285158193712,1,0.2050580951500326
IQSEC3,-+--+---,0.010838858,0.13794557488858808,0.1566504146634626,1,0.27589114977717616
CAPZB,+-++-+++,0.013522378,0.184314260595692,0.061821642953671464,-1,0.12364328590734293
RER1,+---+---,0.005897285,0.21034817483341364,0.1442363164647492,-1,0.2884726329294984
ALOX5AP,------+-,0.010656835,0.8553887181180191,0.010528436277497588,-1,0.021056872554995176
SH3BP5L,+-++---+,9.95412e-4,1.1227950512103506e-4,0.9935810038597543,1,2.2455901024207012e-4
DPP9,+-+-----,0.004423689,4.534610148272772e-4,0.9120219482140394,1,9.069220296545544e-4
TTC14,+-++++++,6.15637e-4,0.05179147915419498,0.22133718857753185,1,0.10358295830838996
RYK,+-+-++++,0.028810674,0.5595681635126455,0.004364010777059547,-1,0.008728021554119093
ZC3H8,+----+--,0.006740918,0.48772577060959305,0.04791674714768459,-1,0.09583349429536918
ZMYM2,----+---,0.027327528,0.5168334198096048,0.06088060079789733,-1,0.12176120159579466
B3GALNT1,-+---+++,0.003603464,0.8147366655611724,1.1978223958938178e-5,-1,2.3956447917876355e-5
GLT8D2,--+-----,0.00566236,0.4715442231120627,0.07391437410398652,-1,0.14782874820797304
HECTD3,---++---,0.006893727,0.12604605858528165,0.17445123823807213,1,0.2520921171705633
TTL,+++++--+,0.011910019,0.004603645471644175,0.7695115570887228,1,0.00920729094328835
SNX5,+++---++,3.98783e-4,0.11680642105130493,0.003066099586688097,-1,0.006132199173376194
ANKRD36B,+-+++-++,0.003581742,0.01759151317927363,0.6579564473570724,1,0.03518302635854726
KIAA1751,+++++++-,0.021650375,0.03333103848072195,0.7377970968352525,1,0.0666620769614439
SEMA4G,-++-+++-,0.010951217,0.4877949784409855,0.030423728297442842,-1,0.060847456594885684
BTRC,-++-++-+,0.013126873,0.23016589282785332,0.017147099183513856,-1,0.03429419836702771
USP9X,-+-+--+-,0.012936985,0.03368140096296574,0.24172809573068607,1,0.06736280192593148
VAC14,-+-++-+-,9.73315e-4,0.12200510420112377,0.028609226818357515,-1,0.05721845363671503
TMEM39B,+++++-+-,0.004318633,0.004048861404399162,0.9502802911421758,1,0.008097722808798323
SENP7,+-+--+++,0.015401873,0.73667832212632,3.6828004418122467e-4,-1,7.365600883624493e-4
DR1,----++++,0.003042884,0.9999215215441429,2.55062689369365e-5,-1,5.1012537873873e-5
MRPL21,+-------,0.019125655,0.013527206881319233,0.38321990723258637,1,0.027054413762638466
LYPLA1,------++,0.0020353,0.9957783544166628,3.6712679731080544e-4,-1,7.342535946216109e-4
CORO7,+-+++-+-,9.32e-5,4.7092363565643895e-5,0.8974061530693896,1,9.418472713128779e-5
RPS15,-+----+-,0.003085393,0.06266108242347605,0.21499535639597703,1,0.1253221648469521
HAR1A,++++---+,4.82e-5,5.082415786871696e-7,0.9998341234459387,1,1.0164831573743391e-6
PTPLA,+-+-----,2.56742e-4,0.6085712138182696,0.030920250773101822,-1,0.061840501546203644
TXN,-------+,0.017165356,0.38852792070674225,0.12280815675287443,-1,0.24561631350574886
KIAA1324L,-----+-+,2.8661e-4,0.9522816173613378,0.0021964614550754723,-1,0.004392922910150945
DCTN3,-+----++,0.002264326,0.7190558879279119,0.008377091546415718,-1,0.016754183092831436
TEX264,-+-+--+-,0.009248315,8.642960287189289e-4,0.7775197950069255,1,0.0017285920574378578
GPR155,-+-+++-+,0.009650281,0.1530951631898726,0.07798207275155633,-1,0.15596414550311266
SIN3B,++++-+++,0.054258708,0.07797129309995525,0.4427494182771149,1,0.1559425861999105
ISY1,+-+++-++,0.004208427,0.025629583571678938,0.3364468619201803,1,0.051259167143357875
KPNB1,---+++++,0.006324064,0.714473103490536,0.008152257173704394,-1,0.01630451434740879
PSMB2,+---++--,0.021184738,0.3855586122811801,0.02709371522014175,-1,0.0541874304402835
KLF3,----++++,0.004518727,0.9999998321440793,3.6099537382535274e-6,-1,7.219907476507055e-6
EML4,--+-+---,0.019802528,0.2002163004397378,0.11086214967912882,-1,0.22172429935825763
SMCR7,-+-++--+,0.00139073,0.11177703339166196,0.09876948701776948,-1,0.19753897403553897
SPP1,--+-+-++,0.004142228,0.5988748364012451,3.41255975490394e-4,-1,6.82511950980788e-4
KLF7,+------+,0.003193727,0.17498462309486995,0.033525165939626164,-1,0.06705033187925233
NLN,++++-+-+,0.002119382,0.003517188145603971,0.8776858260023502,1,0.007034376291207942
ZNF33B,+++-++++,6.31929e-4,0.0992968527553886,0.1322273435696406,1,0.1985937055107772
PSMB6,++-----+,0.003154307,0.2188317339490785,0.12440195661262275,-1,0.2488039132252455
GAS6,+++++-+-,0.005899064,0.003165453457525919,0.920098753607616,1,0.006330906915051838
C1orf151,-++-----,8.93914e-4,3.6408952501564126e-4,0.9220227686571217,1,7.281790500312825e-4
ATXN2,++++-++-,0.002218165,0.003807556972732865,0.8474570956659612,1,0.00761511394546573
TESK1,++-+--+-,0.00667191,3.251192070253924e-5,0.8535669937293704,1,6.502384140507848e-5
GMPR2,-+---+-+,0.006432772,0.6269324126761568,0.009322894119808219,-1,0.018645788239616438
CCNH,-+------,0.011409925,0.38863636595572093,0.0676253725617508,-1,0.1352507451235016
SEC61B,-+----++,0.008682678,0.22526955026644285,0.10849618716244568,-1,0.21699237432489135
PNKP,-++---+-,4.15169e-4,0.013075494234378576,0.7694182262082816,1,0.02615098846875715
RABEPK,------++,0.011639513,0.7761991641487345,0.012900313320783738,-1,0.025800626641567476
ZNF33A,++++++-+,0.010326685,0.17656725518319977,0.2425048311363701,1,0.35313451036639953
ITPK1,++++++--,0.004501404,0.0029209057157582904,0.9645199689628929,1,0.005841811431516581
MAP1B,++-++---,3.38764e-4,1.5951072755033467e-4,0.8675849135707151,1,3.1902145510066934e-4
LYSMD2,++-----+,0.005744476,0.05534829746117071,0.09199454571383042,1,0.11069659492234142
SF3A2,--+++++-,0.00341339,0.5212079513916358,0.0063732103390217315,-1,0.012746420678043463
PCYOX1,+++-+-++,0.014168352,0.22720715096071403,0.1513270376074481,-1,0.3026540752148962
MYNN,-----+--,0.014609551,0.9627635275550429,0.0021524878843268746,-1,0.004304975768653749
TSPAN15,--++++++,0.004272566,0.42535666800046074,0.012995330512927887,-1,0.025990661025855774
P2RY12,----++++,0.008526498,0.9999671046513653,1.0452119252596828e-4,-1,2.0904238505193657e-4
TBL1X,++++++-+,0.014606742,0.14620958021508265,0.2183434527781769,1,0.2924191604301653
BCL6,++++-++-,0.0442353,0.022461308722376498,0.529551429084169,1,0.044922617444752996
FOXO3,++++++--,0.003330712,7.284866211581367e-4,0.9979823435440044,1,0.0014569732423162735
CCDC51,-----+--,0.003534082,0.4859694462885622,0.042076263134248434,-1,0.08415252626849687
PER1,+++++-+-,0.011273408,0.005162633511421891,0.9379666234383885,1,0.010325267022843782
SNX14,+++-++-+,0.002274532,0.1355767947793006,0.1508599738721786,1,0.2711535895586012
INTS4,--++-+++,0.006819007,0.04363656116291084,0.09628960904563419,1,0.08727312232582168
DDN,++-+-++-,0.001204026,0.0012205589006974874,0.9010702437108017,1,0.0024411178013949747
MSN,+-++++-+,2.42697e-4,0.053201685328707886,0.3419194407667792,1,0.10640337065741577
TJAP1,--+-+---,0.00121779,0.4995247768482181,0.005204870640157381,-1,0.010409741280314763
EIF5B,++++-+-+,0.03203221,0.024748096322163567,0.5621153792795982,1,0.049496192644327135
CWF19L2,--++++++,0.020953184,0.47475875812956053,0.034420611236949616,-1,0.06884122247389923
FGF14,-+-----+,0.020408052,0.17468696490843802,0.12158080731602712,-1,0.24316161463205424
EFS,--+-++++,0.002598221,0.9659445425375016,2.7893540432177632e-5,-1,5.5787080864355264e-5
COMMD10,-+---+-+,0.00159897,0.7987438271249782,1.0092833610550497e-4,-1,2.0185667221100993e-4
FAM108B1,----+--+,0.022530805,0.5085388255470741,0.026896282105275133,-1,0.053792564210550266
DPP3,+-------,0.007353371,0.009459160042146928,0.8662449783014792,1,0.018918320084293856
HNRNPA3,---+++++,0.001618352,0.892396354550278,0.003962880013402793,-1,0.007925760026805586
INTS6,--+-----,0.008841854,0.3156140138422909,0.16405477975293106,-1,0.3281095595058621
GPR98,-+++-+++,0.028323408,0.32721850954206594,0.11249131872848103,-1,0.22498263745696206
LMO4,-+-----+,0.005702622,0.11599152035923041,0.08952565696238048,-1,0.17905131392476095
CKS1B,----+--+,0.008474532,0.9651057919772428,0.0010233464750012602,-1,0.0020466929500025204
ZNF682,+-+-++++,0.005721442,0.38662705028340505,0.01851240421180926,-1,0.03702480842361852
GTSE1,-+-+--++,0.025477154,0.06276586293061703,0.07387921351975071,1,0.12553172586123407
SUGT1,----+--+,0.005389888,0.7830685546804165,0.00822174343970807,-1,0.01644348687941614
ADSL,-+-----+,0.002876779,0.27033938753173525,0.048427217570790444,-1,0.09685443514158089
SELT,-----+-+,0.008459363,0.8218858087912786,9.163330278990895e-4,-1,0.001832666055798179
C19orf6,-++-+---,5.93633e-4,6.294886867415146e-5,0.2223029958236864,1,1.2589773734830292e-4
PRDX4,----++++,0.002877341,0.9992994676915992,2.6467409468164426e-4,-1,5.293481893632885e-4
ATP6V1H,-+-+--+-,0.006284831,0.05688984716001483,0.04285164920114178,-1,0.08570329840228356
KCNK10,+++++--+,0.034920225,0.06466133107134377,0.32712277652940225,1,0.12932266214268753
CAMK4,-+--+--+,0.007041854,0.2724091076335419,0.002880260687418077,-1,0.005760521374836154
NFKBIB,--------,0.067316105,0.18852069676292094,0.41687189393124274,1,0.3770413935258419
ATXN10,-+-----+,0.001708333,0.7323412483167109,0.009139062202867558,-1,0.018278124405735115
UQCRFS1,-+----++,0.003467416,0.6294316482074109,0.012660209779101267,-1,0.025320419558202533
HERC2,++--+---,0.016186142,0.14970716494710332,0.22344582417967052,1,0.29941432989420663
SSBP4,-+-+--+-,0.002953558,0.0026142824226570477,0.8051916089346662,1,0.005228564845314095
ASXL1,+++++++-,0.002587828,0.024650035104300524,0.6686907321943505,1,0.04930007020860105
ANGPTL2,--+-+--+,0.014997097,0.657424255011416,0.006057588933457944,-1,0.012115177866915888
CCDC64,-+----+-,0.005112734,0.08742877418762131,0.2775104599181402,1,0.17485754837524262
ZNF688,-+++--+-,0.004072378,0.0012642594486288483,0.2378478325234824,1,0.0025285188972576965
SLC35A3,---+++++,0.009109831,0.9948205429340937,5.139101052134261e-4,-1,0.0010278202104268522
DGCR8,----+---,0.005587734,0.24185294568907514,0.07709509445749184,-1,0.15419018891498368
PTS,-+----++,0.001423502,0.6966164106907847,0.02425324294070352,-1,0.04850648588140704
TCF20,++++--+-,0.01803427,3.043974417259046e-4,0.9976662466762498,1,6.087948834518092e-4
IKZF4,++++++--,0.071751404,0.02906405418926877,0.6029748112826452,1,0.05812810837853754
MGC16703,+-+++++-,0.020656742,0.03245539253853501,0.36978777316767,1,0.06491078507707002
C18orf19,+---+--+,0.001866105,0.7200497706243563,9.033245362033638e-4,-1,0.0018066490724067275
PTPN13,+-++-++-,0.003121536,0.04177617256907574,0.507721522421181,1,0.08355234513815148
DFFA,--++++++,0.022202528,0.8636411832614612,0.0015557047520056118,-1,0.0031114095040112237
MAP3K7IP2,------++,0.002067603,0.3911510563257377,0.0034319388489056045,-1,0.006863877697811209
STK38,++++++--,0.003930805,0.0012420349263377699,0.9506745910344265,1,0.0024840698526755398
WASF2,--++-+--,1.8015e-4,0.014046204955297148,0.2331151591984516,1,0.028092409910594297
ZNF446,-+++-+++,0.008436142,0.00827747481118381,0.8758617075355732,1,0.01655494962236762
LYNX1,++-+-++-,7.13858e-4,0.0026715897717594695,0.6495379793733861,1,0.005343179543518939
THRA,-+++++++,0.009470037,0.3598201507566302,0.09772708611505457,-1,0.19545417223010914
HYAL2,+++++++-,0.009029401,0.026076020595043038,0.8176477070823592,1,0.052152041190086075
KCTD20,++++-+++,0.008160393,0.05823779498471712,0.5505890910801271,1,0.11647558996943425
LOC147670,--------,0.002064139,0.6618196860505507,0.04287822449779262,-1,0.08575644899558524
NDUFC2,-+--++++,7.41011e-4,0.984730714819214,8.128152352459562e-6,-1,1.6256304704919125e-5
VSNL1,-+------,0.010994101,0.480399845147265,0.03301062359998257,-1,0.06602124719996515
GBE1,-------+,0.02138764,0.2531975206915151,0.2313912196015583,-1,0.4627824392031166
REPS2,-+-----+,0.010070412,0.5093760162482166,0.005282904357436722,-1,0.010565808714873445
NIT2,-+--+-++,0.001029494,0.8737184818130517,0.005599178687597474,-1,0.011198357375194949
OAZ1,++---+-+,0.003291199,0.3060611112983916,0.01708004498061557,-1,0.03416008996123114
YWHAB,-+-++-++,0.032457303,0.284764853524271,0.031714700063602885,-1,0.06342940012720577
F12,-+-++---,0.002515169,0.042694291103513464,0.25919617728189526,1,0.08538858220702693
MPHOSPH8,++++--++,0.013695037,0.0320955252212116,0.3739119319758883,1,0.0641910504424232
GALNT9,+--+----,0.004104682,0.07682013211223812,0.31237020597877807,1,0.15364026422447624
ADAM33,-+++--+-,0.002048502,0.002396134601268189,0.09105986064340618,1,0.004792269202536378
B3GNTL1,++++--++,0.015204494,0.02458222630644948,0.39290221744212767,1,0.04916445261289896
ETFDH,+--+-+++,0.007798596,0.1065341436465853,0.0659062746151779,-1,0.1318125492303558
HTATSF1,++--++++,0.020912734,0.8871022251447447,0.00616583014996619,-1,0.01233166029993238
C2CD3,-+-+-++-,9.43e-5,0.003039208507838982,0.35991460929954266,1,0.006078417015677964
SNAPC2,-++-----,0.021412172,0.034824543991608586,0.5948761363470731,1,0.06964908798321717
TSEN54,+-+++++-,0.010570131,0.33824893880825413,0.03067826552429768,-1,0.06135653104859536
TPM3,+------+,0.008807678,0.03378594432061957,0.040222105620276186,1,0.06757188864123914
