gene_symbol,female_ACC.1_female_ACC.2_female_AMY_female_DLPFC_male_ACC.1_male_ACC.2_male_AMY_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
LEMD2,-++-----,0.001080056,0.8975816288481813,0.021003811242754255,-1,0.04200762248550851
ALDH1L1,++++-++-,0.046124625,0.021046745258358597,0.8516675312731399,1,0.042093490516717194
FXR2,+++---+-,0.00147397,0.021060543675807317,0.12060017335007207,1,0.042121087351614635
PRKACA,-++-+---,0.017887734,0.6858242261379404,0.021086173442813803,-1,0.042172346885627605
EGR3,-+----+-,0.012060768,0.9529036270113288,0.021097384583478245,-1,0.04219476916695649
DOPEY1,---++---,0.071835861,0.7689147662725205,0.021134607917833847,-1,0.042269215835667694
SLC25A33,-++---+-,0.020194757,0.956513406325741,0.021146347245602368,-1,0.042292694491204735
UBE2D3,---+-+++,0.011417416,0.021171069283308402,0.49077285739737225,1,0.042342138566616803
RBBP7,-+----++,0.017381648,0.7457236273665007,0.02118572506836176,-1,0.04237145013672352
ALDOC,+-----++,0.001436423,0.5240633742392575,0.021186234877229676,-1,0.04237246975445935
TWF2,+-------,0.061190449,0.9852075715811851,0.02119565642920865,-1,0.0423913128584173
DYM,++-+++-+,0.01257191,0.021198871309273847,0.9824289912202213,1,0.042397742618547694
FEN1,-+-----+,0.008865262,0.9394100180927516,0.021203615165094346,-1,0.04240723033018869
EEF1G,++++++++,0.087107865,0.02120934648595847,0.998892444267494,1,0.04241869297191694
TRPM2,-+-+----,0.048547004,0.9753219387581431,0.021210216773790334,-1,0.04242043354758067
FOXK1,-++---+-,0.034357959,0.7691315980832711,0.021228410201517802,-1,0.042456820403035604
DBNDD1,++++----,0.031026311,0.021231879470248023,0.4003087908813032,1,0.042463758940496046
OGG1,------++,0.039487266,0.74296564389266,0.02124477954843915,-1,0.0424895590968783
ZNF789,--++-+-+,0.002737921,0.20835003711271863,0.021255821278008433,-1,0.04251164255601687
TALDO1,----+-++,0.010245599,0.5336153564461852,0.0212584194306854,-1,0.0425168388613708
SOCS6,----+-+-,0.059642509,0.6316081841269585,0.021267158185206615,-1,0.04253431637041323
WDR1,+-----++,0.005154026,0.26958975045948724,0.02130597935342175,-1,0.0426119587068435
ZCCHC7,+-++++++,0.05196236,0.02132045246762774,0.8785460177075827,1,0.04264090493525548
SMC1A,+-++---+,0.001172285,0.024003873735041707,0.021334989944544268,-1,0.042669979889088536
OLFM3,-------+,0.013553558,0.976828452255423,0.021360670692856496,-1,0.04272134138571299
SHF,--++--+-,0.023231086,0.6787775059167439,0.021362764836984932,-1,0.042725529673969864
TUFM,+-++---+,0.028541199,0.0213712017929248,0.9149182942018073,1,0.0427424035858496
ZEB2,+-++++++,0.070138202,0.021371394893750312,0.9432086141136607,1,0.042742789787500624
GABRD,++++----,0.010848596,0.32107854728101254,0.021374702157054143,-1,0.042749404314108286
ATP5O,-+-+--++,0.015838015,0.4191588394587475,0.021384753403586913,-1,0.04276950680717383
IFI6,----+---,0.02553118,0.9967531079137893,0.021407598957306585,-1,0.04281519791461317
RNF14,-+---+-+,0.00407809,0.5479871290642516,0.021408311630520382,-1,0.042816623261040763
PTPN11,--+--+-+,0.008132959,0.19252038065970162,0.021414778625377287,-1,0.042829557250754574
C18orf56,--+-+---,0.046481273,0.8587827728921187,0.021448134752620942,-1,0.042896269505241884
VPS25,-+---+-+,0.026361049,0.9330783649078338,0.021452339655215053,-1,0.042904679310430106
PBX2,+-+---+-,0.023606086,0.6360071792646682,0.02146371098813488,-1,0.04292742197626976
AKAP11,++-+-+-+,0.001409457,0.021470845652749676,0.3845345595740401,1,0.04294169130549935
ATP5D,++++----,5.78652e-4,0.2574788000636996,0.021472801305038657,-1,0.042945602610077314
CD34,--+--+--,0.009393165,0.7416394639550717,0.02148742779966066,-1,0.04297485559932132
LAMB2,+-+++-++,0.022883895,0.021502905906374378,0.8975059061224513,1,0.043005811812748755
CCDC50,+---+++-,0.016664045,0.5690626449992194,0.021560109588218985,-1,0.04312021917643797
ANKRD29,++----++,0.01288118,0.7333261388819226,0.02156327352551,-1,0.04312654705102
ARHGDIA,+---+---,0.105655899,0.990215925193385,0.02157387625572342,-1,0.04314775251144684
ANAPC10,-------+,0.007333614,0.9479232922342636,0.02158256293375418,-1,0.04316512586750836
C18orf22,---+--++,0.006893914,0.24567162569407075,0.021588782325833653,-1,0.043177564651667305
SNRPC,-+--+-+-,0.009967322,0.9183723759395097,0.02159077471312656,-1,0.04318154942625312
MTMR9,-+++----,0.054867228,0.8346210940330695,0.02160180675357804,-1,0.04320361350715608
RBKS,+------+,0.035697097,0.9311854613272488,0.02162617538977755,-1,0.0432523507795551
ENTPD3,++-----+,0.003836142,0.443055076734529,0.021638961006837574,-1,0.04327792201367515
TRIM45,++++--++,0.024768071,0.021640173386808827,0.979585189190452,1,0.04328034677361765
PHF6,-+-----+,0.036585206,0.8346528550624903,0.021667798192158083,-1,0.043335596384316166
FLJ10404,-+++-+--,0.009864794,0.021681671109081098,0.2904159646505308,1,0.043363342218162196
PKNOX2,++-+-+-+,0.003101592,0.02168605418391149,0.44564901575860877,1,0.04337210836782298
BLOC1S1,--++--+-,7.59363e-4,0.6949814965928393,0.02170307565600217,-1,0.04340615131200434
NGFRAP1,-+---+-+,0.002800749,0.5323134331684438,0.02172807305316417,-1,0.04345614610632834
GALNT7,--++++++,0.005797004,0.02173718449899313,0.9497325533890261,1,0.04347436899798626
FLJ90757,++++---+,0.013318633,0.021767437812317873,0.5520455521667066,1,0.04353487562463575
ZNF507,++++++-+,0.076957303,0.02177438921231677,0.9936973153647887,1,0.04354877842463354
MMP15,+-+++---,0.004964326,0.6018932175170911,0.021776039348218784,-1,0.04355207869643757
LAMP1,--+-++++,0.002493539,0.021776689607625584,0.32412553192326266,1,0.04355337921525117
RAI14,--+-++--,0.008691292,0.1536412089331372,0.021778371076209835,-1,0.04355674215241967
TOMM34,++-++-+-,0.011784925,0.021778384198794874,0.6868158314100389,1,0.04355676839758975
TMEFF2,-+--+-++,0.004369757,0.6259470858723608,0.021784483349046587,-1,0.043568966698093174
ILF3,--++-+-+,0.006794663,0.021798037230216272,0.49846862637815376,1,0.043596074460432545
CDS2,+--+----,0.091522378,0.98557818078998,0.021804828726611134,-1,0.04360965745322227
PDS5A,+-+++-++,0.123411423,0.02181289854195941,0.9598791224976554,1,0.04362579708391882
TUSC3,-+--+-++,0.002832865,0.3904807797216782,0.02181460567266639,-1,0.04362921134533278
ZNF397,--+--+-+,0.004124719,0.665670191037502,0.02184905510749297,-1,0.04369811021498594
CLTA,-------+,0.089667884,0.9473306392885954,0.02186383071375515,-1,0.0437276614275103
RABL3,+---++-+,0.009028558,0.20921916422272316,0.02188962901256508,-1,0.04377925802513016
HMGCR,-+-----+,0.016467322,0.8282240105630259,0.021915692708580122,-1,0.043831385417160244
ARPC5L,++-----+,0.013930243,0.23850674805120362,0.021931922679709115,-1,0.04386384535941823
CYB561,------+-,0.086579588,0.989763667840838,0.021937249697806426,-1,0.04387449939561285
EMP2,-+-+-+-+,0.001542603,0.02193766858161188,0.16265420504496872,1,0.04387533716322376
MALAT1,+-++++++,0.061404213,0.021944696045370436,0.8822801855952327,1,0.04388939209074087
GAA,+-++----,0.008246816,0.7485241645373577,0.02195333095681803,-1,0.04390666191363606
HTR4,-+++----,0.005012828,0.4500413078679089,0.021979183521223005,-1,0.04395836704244601
ANKFY1,+++---+-,0.001429682,0.022009894336150942,0.03388673397248643,1,0.044019788672301885
WWOX,+-+----+,0.014782584,0.3850237269261432,0.022046855269272417,-1,0.044093710538544835
MKX,+----+-+,0.002494944,0.9212695078263669,0.022079160551594902,-1,0.044158321103189804
FZR1,+-+-+---,0.023405618,0.29718510314020996,0.02208789395318493,-1,0.04417578790636986
ITGB1,--+-++-+,0.006496255,0.022111578030439387,0.12440108883104137,1,0.044223156060878774
NGDN,+-+---+-,0.019290169,0.4652569870431483,0.022116621806568426,-1,0.04423324361313685
C6orf106,-++--+-+,0.003054588,0.02211792862390943,0.25871035813415594,1,0.04423585724781886
SCAPER,-++++-++,0.03924897,0.022133225956222205,0.8052705688069345,1,0.04426645191244441
MKL2,-+++---+,0.009789888,0.02213578426901846,0.3503539638488026,1,0.04427156853803692
RNASEH2B,+-++----,0.004865824,0.6836950224368692,0.02214970735429606,-1,0.04429941470859212
ZNF608,------+-,0.009292416,0.9290306948238212,0.02217111771196232,-1,0.04434223542392464
C7orf28B,---++---,0.020232772,0.9246296869904191,0.02220407296227907,-1,0.04440814592455814
TRIM32,+------+,0.009985955,0.9715481671723875,0.022242688947329753,-1,0.044485377894659506
TXNL4B,++-+-+-+,0.023579869,0.02224772726357375,0.9047639773779377,1,0.0444954545271475
CNOT7,+-----++,0.024602528,0.32779432845835094,0.022258095515797015,-1,0.04451619103159403
SEPT4,--++++-+,0.002239888,0.02230783811619858,0.29878423179204117,1,0.04461567623239716
LRRC58,--++++++,0.046646067,0.02232469056150266,0.9163733568390727,1,0.04464938112300532
STIL,+-++-+++,0.041011517,0.022328964592419974,0.9622121768806184,1,0.04465792918483995
RIF1,-++-+--+,0.004775562,0.13742600589260417,0.02234158985408997,-1,0.04468317970817994
SBF1,++----+-,9.84831e-4,0.02234172221708713,0.047927216425668814,1,0.04468344443417426
CNOT3,++++----,0.019714513,0.022421308790874287,0.5489152008213712,1,0.044842617581748574
ATP6V0E2,++-++---,0.028833146,0.671640925102726,0.022462193114987768,-1,0.044924386229975535
SEMA3A,+---+---,0.002948596,0.9347379540776766,0.02249007226226803,-1,0.04498014452453606
CTHRC1,+-------,0.060727715,0.9933785420053861,0.02251804626522707,-1,0.04503609253045414
C14orf79,-+++--+-,0.0148,0.7183260052180258,0.022532300901685405,-1,0.04506460180337081
AHDC1,++++-++-,0.072466667,0.022542499465374254,0.9592816048641989,1,0.04508499893074851
ATXN1,--++++-+,0.035328745,0.02254658233881062,0.44239782256528887,1,0.04509316467762124
CD47,-+++++-+,0.013314981,0.022546772434534706,0.5438231184596778,1,0.04509354486906941
AFG3L2,-++-+-++,0.030151124,0.02255777409078057,0.8215371690220724,1,0.04511554818156114
DPY30,-+----++,0.030274157,0.9100580561796514,0.022567262779866863,-1,0.045134525559733726
PHF23,-+----+-,0.007496816,0.973450474278883,0.022577120717042706,-1,0.04515424143408541
EPHX1,+-+++++-,0.039035581,0.0225828087139702,0.9821977594675376,1,0.0451656174279404
DUT,---++-++,0.003175187,0.022585665073008306,0.6160883951423528,1,0.04517133014601661
NARG1L,--++----,0.023226966,0.9149459815156546,0.022645679090771385,-1,0.04529135818154277
LSM7,-++-+-+-,0.008082491,0.5208718437005632,0.022672264946146114,-1,0.04534452989229223
UHRF1BP1L,-----+-+,0.02843324,0.6836546586691461,0.022675335413385206,-1,0.04535067082677041
ARL2BP,-----+-+,0.034898876,0.7195606004671445,0.022704785587177954,-1,0.04540957117435591
DOCK5,--++++-+,0.003088858,0.022725555005346385,0.3014970198866947,1,0.04545111001069277
ZFPL1,+---+---,0.068620599,0.8146553435513226,0.02274007795498648,-1,0.04548015590997296
PHF20L1,+-++--+-,0.028360955,0.07030239224919153,0.022752611232334637,-1,0.04550522246466927
DET1,+-+----+,0.023555243,0.8617240734451247,0.022770332648038835,-1,0.04554066529607767
PNRC2,+------+,0.011001217,0.49947356199348036,0.02277711730485931,-1,0.04555423460971862
MRPS10,+--+---+,0.002413109,0.022779201832259274,0.17613980715156016,1,0.04555840366451855
PGRMC1,-+--+--+,0.014091948,0.4174637184081072,0.022803774333961958,-1,0.045607548667923915
RNF213,++-+++--,0.025573315,0.02284082808907891,0.5916990710220349,1,0.04568165617815782
SAFB2,+-+++++-,0.04303427,0.02284857797376274,0.9674831121008896,1,0.04569715594752548
MTSS1,-++-++--,0.006461891,0.022875228471414565,0.4909138910506596,1,0.04575045694282913
IGSF22,-+------,0.036704588,0.9867987755791583,0.02288933778120872,-1,0.04577867556241744
RXFP1,--+-++-+,0.004176966,0.20373074492904225,0.022891040365486896,-1,0.04578208073097379
C6orf72,+-+-++-+,0.048364513,0.022899583782458165,0.9486799250577259,1,0.04579916756491633
ASL,+-----+-,0.056644382,0.993163699834535,0.02290390156636593,-1,0.04580780313273186
VIT,--+---+-,0.043299813,0.97941367769725,0.02290533264513002,-1,0.04581066529026004
DDX3X,-++-++-+,0.009915449,0.022908901812081873,0.34484560565783995,1,0.045817803624163746
ATP6AP2,----++-+,0.00557603,0.5705798969257991,0.022918880601591977,-1,0.045837761203183953
MMP17,+-+++---,0.014982772,0.36773597256314333,0.022962090497101944,-1,0.04592418099420389
CFL2,----++-+,0.033407397,0.6344753811701164,0.022964772116690246,-1,0.04592954423338049
ATP7A,+-+-+++-,0.014382772,0.02296576690799121,0.2917573507114857,1,0.04593153381598242
SLC40A1,+----++-,0.022559831,0.914330707480413,0.022998247575068253,-1,0.045996495150136506
NUS1,+-+--+-+,0.002571723,0.023015051399501926,0.18728862440437952,1,0.04603010279900385
KCNC4,---+--+-,0.001577154,0.3722614725439386,0.02301608482032532,-1,0.04603216964065064
ROCK2,-++-+-+-,0.003276779,0.4376901437268089,0.02301954818690659,-1,0.04603909637381318
SEC24B,-+----+-,0.01353118,0.9476504163921483,0.02303189097443196,-1,0.04606378194886392
SCG5,++---+++,0.003370412,0.023040844354227832,0.3121548365721076,1,0.046081688708455665
C1orf194,---+-++-,0.004485019,0.19595043916162033,0.023051048766302,-1,0.046102097532604
FDX1,-----+--,0.070435955,0.9726587965118466,0.02305426423857199,-1,0.04610852847714398
TUBB6,++++--++,0.038037547,0.023083502408147084,0.7372310462663174,1,0.04616700481629417
LPIN2,++-++--+,0.006860487,0.023142841145527143,0.39471396798732084,1,0.046285682291054286
KIAA0408,++++---+,0.021342041,0.023171945412008187,0.8144351504644475,1,0.046343890824016375
GABRA1,-+---+-+,0.021717603,0.8076744502131096,0.02320798388610893,-1,0.04641596777221786
CPNE6,-+--+-++,0.001487547,0.8797640978747472,0.02321008395658584,-1,0.04642016791317168
SAP30L,++---+-+,0.002355712,0.02321152576232417,0.8152308895034951,1,0.04642305152464834
DLC1,--++-+--,0.011487172,0.056416219448726046,0.023219748354227045,-1,0.04643949670845409
TYK2,--+-+-+-,0.001049813,0.7883942383935422,0.023223392742431747,-1,0.046446785484863494
SLCO2B1,+-+--++-,0.003212734,0.44199395007781284,0.023239099020157854,-1,0.04647819804031571
UPRT,++----++,0.019379494,0.921939189666338,0.023245727939634062,-1,0.046491455879268125
C6orf1,------+-,0.008764045,0.9861186736954247,0.02325182732956356,-1,0.04650365465912712
AKNA,+++-+-++,0.122117041,0.023289346128571916,0.941923040808655,1,0.04657869225714383
MYST1,-+----+-,0.001452809,0.4272035821255165,0.023294791296550852,-1,0.046589582593101704
SYF2,---+++++,0.008711891,0.023321992787437712,0.1700348575285994,1,0.046643985574875424
GPATCH1,+++++-++,0.01224897,0.02335072170062106,0.983977974932109,1,0.04670144340124212
ARHGEF17,+-++-++-,0.030670599,0.023356226277629687,0.8723171341729452,1,0.046712452555259375
UBE2Q1,++------,0.059467509,0.8242806557150986,0.023359026302949143,-1,0.046718052605898286
ADRBK1,+-+--+--,0.02336339,0.6525178742039788,0.023384827756344304,-1,0.04676965551268861
USP12,----++-+,0.017458989,0.6708986754533632,0.023390310671023137,-1,0.046780621342046275
C18orf45,+-++++--,0.024489981,0.023391137775050037,0.9440319117762489,1,0.046782275550100075
STAT4,++----+-,0.016872659,0.7770644043563687,0.023392715306493592,-1,0.046785430612987185
FOLH1,--+-++++,0.002446161,0.06990569950184632,0.023397635375387027,-1,0.046795270750774054
NUDT6,++--++++,0.003498408,0.02339779380105768,0.33074709883067244,1,0.04679558760211536
CITED2,+----++-,0.004697846,0.7803907087118955,0.023415377805851602,-1,0.046830755611703204
RUNX1T1,+--++--+,0.021280524,0.023418997789491715,0.4619462460986531,1,0.04683799557898343
CBR4,----++++,0.012405993,0.5447128411451025,0.023425747124161293,-1,0.046851494248322585
VAMP1,-+--++-+,0.008045225,0.1353345349799406,0.023485583905474203,-1,0.04697116781094841
C1orf131,--------,0.012074625,0.9922312802808952,0.02349330548029129,-1,0.04698661096058258
HNRNPA1,--++--+-,0.002507772,0.6978671854421608,0.023521776478724034,-1,0.04704355295744807
C14orf82,+++++++-,0.008586985,0.02352826140425646,0.9815814700341252,1,0.04705652280851292
SEC63,+-+-++-+,0.025658989,0.023540831222625288,0.746445534368643,1,0.047081662445250576
GATAD2B,-+-+++--,0.017837453,0.023571096488093787,0.8894535683738178,1,0.047142192976187575
MAL,--+-++-+,0.006899625,0.2806285152193196,0.02358563298460401,-1,0.04717126596920802
LY86,----++++,0.007672378,0.894469800568938,0.02359776024673566,-1,0.04719552049347132
YEATS4,----++++,0.049202903,0.7768475058538988,0.023643464011623348,-1,0.047286928023246695
AGTRAP,++++++++,0.128010206,0.023650113742695888,0.9993045852544881,1,0.047300227485391776
CACNA1A,++++--+-,0.012353371,0.023664995714001914,0.4352982140667351,1,0.04732999142800383
RIMS3,++++-+-+,0.027560581,0.023666297364666102,0.8088059845877325,1,0.047332594729332204
PRNP,-+---+++,0.008891105,0.023707556091327926,0.22997971212683246,1,0.04741511218265585
PARP8,-+--+-++,0.045761049,0.7950903328881004,0.0237185798881499,-1,0.0474371597762998
DHX15,-------+,0.009236517,0.6429427563797544,0.02372606778181376,-1,0.04745213556362752
CABC1,+-+-----,0.010694757,0.553066026951925,0.023753679464023136,-1,0.04750735892804627
SCN2A,+++++--+,0.040539139,0.023787860931582274,0.9752744124572551,1,0.04757572186316455
GPRIN1,++++--+-,0.011039419,0.023819559955886967,0.6425498912603641,1,0.047639119911773935
C13orf27,-++-+-++,0.006686704,0.7660666488520645,0.023824465156618374,-1,0.04764893031323675
MON2,--+-++-+,0.008146816,0.02389190872455692,0.1686404913968395,1,0.04778381744911384
RAB26,---++-+-,4.21161e-4,0.023911232555991233,0.1471279005996112,1,0.047822465111982466
ZNF341,--++----,0.022184831,0.9339253759509831,0.02391183449933006,-1,0.04782366899866012
SHISA5,+++++++-,0.049251217,0.023920195185312368,0.9929935327541195,1,0.047840390370624736
RAG1AP1,++++--+-,0.004550187,0.023922109864034084,0.49229102145785003,1,0.04784421972806817
SYNGR3,-+------,0.090292228,0.9130515288089059,0.023923078491842206,-1,0.04784615698368441
A2BP1,+++---+-,0.027298127,0.1413088184388719,0.02392753225904601,-1,0.04785506451809202
TRMU,+++-----,0.004400375,0.02393639914305631,0.581413678021621,1,0.04787279828611262
MAPT,---++---,0.073513109,0.814753924414034,0.02394030086161017,-1,0.04788060172322034
CNTN1,-+--++++,0.007630056,0.052412477047071256,0.02394909106965314,-1,0.04789818213930628
LYL1,-+----+-,0.086207678,0.8975971185177347,0.02395027529652135,-1,0.0479005505930427
CNIH4,------+-,0.023994288,0.9874168861894521,0.02399605115407043,-1,0.04799210230814086
ATPAF2,----+-+-,0.017071161,0.8471193983835088,0.02402155338403882,-1,0.04804310676807764
C6orf154,++----++,0.020967697,0.5799057055844197,0.024024798257471724,-1,0.04804959651494345
SLC41A3,++----++,0.00217809,0.21294349398599532,0.02406720099764698,-1,0.04813440199529396
PELI1,--++++++,0.037833521,0.02407603937263993,0.7854837950883862,1,0.04815207874527986
PCNT,+-++-++-,0.002561142,0.024098765056575034,0.6745866301245105,1,0.04819753011315007
PTPLB,++++++-+,0.062893352,0.024128415355723288,0.9661234525783696,1,0.048256830711446576
FBXO11,+--++++-,0.014026685,0.02413845147950532,0.4497138906879038,1,0.04827690295901064
RCN2,+---+--+,7.60112e-4,0.20526607636958416,0.02417110916249843,-1,0.04834221832499686
TMEM200A,++------,0.011881273,0.8398159393167866,0.02418457214045561,-1,0.04836914428091122
PTPRA,---+++-+,0.001598315,0.024186427399158838,0.1378071271111863,1,0.048372854798317676
