gene_symbol,male_ACC.1_male_ACC.2_male_AMY_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
ZNF654,++-+,0.045126966,0.025312008033807686,0.4368584903988953,1,0.05062401606761537
FAM20C,----,0.132568352,0.9979808515650768,0.02533122686854979,-1,0.05066245373709958
RQCD1,-+++,0.010758427,0.0253332125574828,0.42684301534028,1,0.0506664251149656
PXDN,-++-,0.005243258,0.0650857679543058,0.025347730523481878,-1,0.050695461046963756
SHC4,+++-,0.020126873,0.025364988027838417,0.8257962383663702,1,0.050729976055676834
REC8,----,0.084679401,0.9957274453335814,0.02536855450131748,-1,0.05073710900263496
MPG,--+-,0.066760581,0.9798620105417046,0.02538673971608008,-1,0.05077347943216016
RPS2,-+++,0.031086891,0.02539591671894785,0.8610402822732657,1,0.0507918334378957
ZBTB48,+-+-,0.018544195,0.667464593743517,0.025399117070624522,-1,0.050798234141249045
PCTK3,++-+,0.047259457,0.025409100566005108,0.9295488555602474,1,0.050818201132010216
ENTPD4,+---,0.034121255,0.8762160404399381,0.025416612541410265,-1,0.05083322508282053
TMEM183A,----,0.01708221,0.9818625740094817,0.02543600075782305,-1,0.0508720015156461
DUX1,---+,0.027008052,0.9103177624353509,0.02544626233019287,-1,0.05089252466038574
USPL1,++++,0.086281367,0.02551001038739414,0.9928881377032761,1,0.05102002077478828
SLC35D2,+---,0.014169663,0.5383627757975539,0.025529261697982777,-1,0.051058523395965554
POLA2,++--,0.02933839,0.41613675798989386,0.02558670243726112,-1,0.05117340487452224
TP53BP1,--++,0.003964607,0.3873315564594384,0.025598005536177096,-1,0.05119601107235419
C18orf56,+---,0.046481273,0.9354556714413576,0.025613375730774213,-1,0.051226751461548425
PET112L,---+,0.034501217,0.8820929946275146,0.025640822288899585,-1,0.05128164457779917
CSK,+-+-,0.017332865,0.3915172616822058,0.025652945414404472,-1,0.051305890828808945
STAG1,+++-,0.038003464,0.02568214255271332,0.9164472149306079,1,0.05136428510542664
CLN6,--+-,0.020931835,0.9418328206719091,0.025692979603866524,-1,0.05138595920773305
TGFB2,+---,0.016909176,0.9083103750180617,0.025697691043608015,-1,0.05139538208721603
C14orf149,++++,0.07757088,0.025715047280511952,0.9932456014690458,1,0.051430094561023904
PPP1R10,----,0.070030712,0.9918087260182389,0.02573925956786867,-1,0.05147851913573734
MAD2L2,---+,0.031776311,0.8673937502599077,0.02575379860868413,-1,0.05150759721736826
STX4,----,0.134641105,0.9962115542139927,0.025758850636707006,-1,0.05151770127341401
CPNE7,----,0.088500375,0.99079880533282,0.025768801245173632,-1,0.051537602490347265
SMU1,++++,0.073425468,0.02578075663848607,0.9966999082965229,1,0.05156151327697214
ADCY9,----,0.170086798,0.9982175617095886,0.025819339553631217,-1,0.051638679107262435
CNDP2,++-+,0.030238951,0.025830619492702402,0.8136672943701145,1,0.051661238985404805
ATRX,++++,0.111389419,0.02584358850436556,0.9966141844505392,1,0.05168717700873112
FREQ,-+--,0.036818352,0.6422650567355601,0.025855048688848574,-1,0.05171009737769715
KCNAB2,---+,0.033098502,0.8518613038122835,0.025867973047701897,-1,0.051735946095403794
ABCA7,-++-,0.015102809,0.1481280637589673,0.025870584503525283,-1,0.051741169007050565
STAT4,--+-,0.016872659,0.9339898856586301,0.025887976409067252,-1,0.051775952818134505
PCGF5,-+-+,0.030515262,0.025925521076707973,0.5090483841259215,1,0.05185104215341595
MMP16,+---,0.043418727,0.42860646662427954,0.025931174245730996,-1,0.05186234849146199
SFI1,-+-+,0.001932397,0.025947383886413,0.4158685310315281,1,0.051894767772826
TMEM37,----,0.069091479,0.9886457165716318,0.02598588730873623,-1,0.05197177461747246
FARSB,----,0.038097285,0.9825236000919593,0.025986591491139722,-1,0.051973182982279445
C9orf3,+---,0.032001873,0.8350752519769197,0.025996160601496947,-1,0.051992321202993894
FERMT2,-+++,0.024400562,0.02602881889946916,0.8547329346784405,1,0.05205763779893832
LXN,----,0.098212921,0.9940795654911823,0.02605637734337346,-1,0.05211275468674692
QKI,+-+-,0.001551404,0.3649398719981458,0.026073875310511252,-1,0.052147750621022504
GPM6B,++++,0.046622097,0.02608636212741001,0.9903683645857656,1,0.05217272425482002
TP53BP2,+-+-,0.001115262,0.4242868561252859,0.026089852397342364,-1,0.05217970479468473
ADPGK,----,0.081058521,0.9938227031370641,0.02610107650069337,-1,0.05220215300138674
PCNT,-++-,0.002561142,0.026120360623276113,0.49374915212370535,1,0.05224072124655223
YAP1,+--+,0.001236236,0.4811573246172495,0.02612988263988399,-1,0.05225976527976798
FAM3C,-+++,0.035429963,0.02614215964181209,0.9525762365840368,1,0.05228431928362418
PAK6,--+-,0.014717135,0.25280456527407386,0.026201570167504965,-1,0.05240314033500993
ZRANB2,++-+,0.013670412,0.02622517307846054,0.7061019157747841,1,0.05245034615692108
WSCD2,--+-,0.06339794,0.8312436338720947,0.026237842751717397,-1,0.052475685503434795
DUS1L,+---,0.018052341,0.942195852221429,0.026274578216838377,-1,0.052549156433676754
COMMD10,-+-+,0.00801779,0.026316730417479853,0.5646092575345839,1,0.052633460834959706
BAHD1,---+,0.020542884,0.9237631832379686,0.026328424889647036,-1,0.05265684977929407
COMMD6,--+-,0.100426873,0.8673624333740547,0.026348031080307727,-1,0.05269606216061545
HSF4,+++-,0.016666667,0.026359862110380924,0.941694792326819,1,0.05271972422076185
FAM22F,----,0.078332772,0.9970091449555366,0.026379114003205455,-1,0.05275822800641091
DUSP4,--+-,0.012085206,0.9047854219098992,0.02638391347485963,-1,0.05276782694971926
RNF185,++-+,0.044444288,0.0264709609823341,0.9745320757712242,1,0.0529419219646682
PWWP2B,--+-,0.039128558,0.8909398382369982,0.026475894021664614,-1,0.05295178804332923
EEF1A1,-+++,0.057574251,0.026476002003888357,0.6898986360707988,1,0.052952004007776714
FZD7,--+-,0.027160768,0.9007456149228171,0.02649607132764313,-1,0.05299214265528626
LYPD6,++-+,0.038745037,0.026496531859609693,0.7113418166419734,1,0.052993063719219385
BDP1,++++,0.095698127,0.02652253713653444,0.996303255723436,1,0.05304507427306888
ZZEF1,----,0.044506929,0.9601600189268008,0.026541021088220013,-1,0.053082042176440025
COX6C,--+-,0.031294007,0.9564730715346084,0.026545176598513697,-1,0.053090353197027394
C2orf56,++++,0.010072566,0.026545977701019772,0.9579817963619369,1,0.053091955402039544
SYNPO,----,0.077332397,0.9968682214480997,0.02654651593092511,-1,0.05309303186185022
LOC283999,++++,0.095927341,0.026564364883447135,0.9972530280925249,1,0.05312872976689427
TRAPPC5,----,0.051336891,0.9937623131584878,0.02658058983785775,-1,0.0531611796757155
CORO7,+-+-,0.014281554,0.7754754338298441,0.026583087946118147,-1,0.053166175892236295
ATP2B4,+-++,0.06717397,0.026592652763018754,0.8625299489683231,1,0.05318530552603751
C3orf37,-+++,0.007518539,0.026690929768994946,0.9337980733435957,1,0.05338185953798989
STXBP3,++++,0.068010206,0.02669306528473032,0.9855584020121457,1,0.05338613056946064
SBNO2,---+,0.086024813,0.957579701119005,0.026695919915479385,-1,0.05339183983095877
ZNF273,++-+,0.016307116,0.02670035862651113,0.6101081593373925,1,0.05340071725302226
TMED8,+---,0.046510112,0.9776479027569638,0.026706901148461904,-1,0.05341380229692381
PHKB,++++,0.147525281,0.026734577568169725,0.9981472561533431,1,0.05346915513633945
PDHA1,----,0.052425,0.9952681665773077,0.026754810868414833,-1,0.05350962173682967
RAB1A,-+-+,0.006170225,0.026766896537468866,0.3867614908551042,1,0.05353379307493773
NEK7,++-+,0.086644195,0.026779399687233238,0.9797010791357789,1,0.053558799374466476
PHLDA1,++++,0.096412921,0.026792716826517144,0.9974992428897531,1,0.05358543365303429
FAM131B,+---,0.014499157,0.883821212865044,0.026812568108953227,-1,0.053625136217906454
ZDHHC17,++++,0.079014513,0.026910193795574685,0.9968437261289804,1,0.05382038759114937
TESC,--+-,0.044320787,0.8251299958197293,0.026916682262362036,-1,0.05383336452472407
RPS17,+++-,0.028443071,0.02692302171518469,0.929338086358405,1,0.05384604343036938
NUP62,---+,0.049936049,0.9006843391252435,0.02693756868352846,-1,0.05387513736705692
KIF3B,---+,0.049199906,0.7734915361985103,0.026970459226350604,-1,0.05394091845270121
DCLK2,-++-,0.005021348,0.026974577013961987,0.1374626251901213,1,0.053949154027923975
RELL2,--+-,0.040794569,0.818914881505254,0.02699126904841423,-1,0.05398253809682846
WIF1,-+++,0.012983333,0.02700747112679309,0.903001103114838,1,0.05401494225358618
UBTF,----,0.07971133,0.9850955359920376,0.027045985035721087,-1,0.054091970071442175
PKD2,++++,0.088704682000000007,0.0270627238162033,0.9952370894042143,1,0.0541254476324066
MED31,+---,0.077799064,0.9620575509717526,0.027079134404272513,-1,0.054158268808545025
VAMP4,++-+,0.002846255,0.027123071691769203,0.5116952339474858,1,0.054246143383538406
HERC2,+---,0.032425,0.9775799484062785,0.027137098785807796,-1,0.05427419757161559
PDSS2,-+++,0.02315,0.027165169798759426,0.937158273555559,1,0.05433033959751885
ISOC1,++-+,0.087788764,0.027166064483759127,0.9742590853532063,1,0.05433212896751825
C5orf24,++++,0.066199438,0.02718157913196931,0.9893604465903243,1,0.05436315826393862
ERGIC3,-+++,0.017522753,0.027190051722968463,0.6597777767303754,1,0.054380103445936925
ANKRD11,+---,0.033587079,0.7647166115593629,0.027242056403144848,-1,0.054484112806289696
LNX1,----,0.109009551,0.9964743545282628,0.02724404205359108,-1,0.05448808410718216
ZNF503,--+-,0.023507116,0.5295227707938557,0.02725183149574748,-1,0.05450366299149496
CCDC41,----,0.070826592,0.995571648153822,0.02728090949916716,-1,0.05456181899833432
POFUT1,+--+,0.016444195000000002,0.9049163839178372,0.027289513173463016,-1,0.05457902634692603
ARHGAP5,+-+-,0.002109738,0.3513670312340261,0.027289707737361515,-1,0.05457941547472303
MRPS2,--+-,0.060635955,0.97253307331489,0.027300556910152235,-1,0.05460111382030447
APEH,--+-,0.051156648,0.589963801120354,0.027330939700752913,-1,0.054661879401505825
WNK1,++++,0.110424813,0.027333752018081622,0.9964636130502968,1,0.054667504036163245
ZNF219,----,0.058207491,0.9953742118030937,0.027372877212152574,-1,0.05474575442430515
PRMT1,-+++,0.045246536,0.027405955238802973,0.8536265305104626,1,0.054811910477605946
YTHDF1,----,0.057636142,0.9872821249968632,0.027444870032648023,-1,0.054889740065296046
PRKCZ,----,0.138249064,0.9975057594564128,0.02746761287545357,-1,0.05493522575090714
ALDH2,--++,0.006282491,0.8321043830883277,0.02748303904778754,-1,0.05496607809557508
FAM134B,++++,0.111871629,0.02751250007391734,0.9970403390989604,1,0.05502500014783468
CYHR1,----,0.155030618,0.9977492527695435,0.027523757711830684,-1,0.05504751542366137
SPSB1,+---,0.051878745,0.8781425159409082,0.027541811774183356,-1,0.05508362354836671
PRELP,+-++,0.014896723,0.027606877294947096,0.9130203788452673,1,0.05521375458989419
MUM1L1,-+-+,0.007595225,0.4168388735282318,0.02763723169857691,-1,0.05527446339715382
BAIAP2,--+-,0.016084082,0.6269936193734802,0.027638307989153,-1,0.055276615978306
TTC17,----,0.123276779,0.9976164101567051,0.02764022083181159,-1,0.05528044166362318
ZCCHC14,----,0.055354682,0.9709160826973429,0.02765382997233232,-1,0.05530765994466464
C1orf63,-+++,0.061485393,0.027659216090733657,0.9772671910397505,1,0.055318432181467314
FILIP1,++++,0.06188661,0.027690309334878045,0.9957165170574946,1,0.05538061866975609
PAAF1,++++,0.057117884,0.027693686259908215,0.9930713122908164,1,0.05538737251981643
KIAA0562,--++,0.002922004,0.027695417324705457,0.23489310881935255,1,0.055390834649410914
RANBP3,--+-,0.055416199,0.9278903791714311,0.027730292799313213,-1,0.055460585598626426
NAGPA,-++-,0.00798324,0.11469603276404297,0.027748632305870633,-1,0.055497264611741266
ATXN1,++-+,0.035328745,0.027769108533111528,0.7909942498695343,1,0.055538217066223056
MOG,++-+,0.053897285,0.027796922638454482,0.7007496018884933,1,0.055593845276908964
HSPA8,-+++,0.040213296,0.02782056584019537,0.7875405983448583,1,0.05564113168039074
CDKN1C,++-+,0.079069569,0.027830351031780796,0.8648911599068232,1,0.05566070206356159
CABC1,----,0.076025187,0.9854818383148923,0.027862254464834826,-1,0.05572450892966965
EMD,--+-,0.008961236,0.911632971147969,0.027864936805289762,-1,0.055729873610579524
GIGYF1,++--,0.004007491,0.49223152884025895,0.027867508082914584,-1,0.05573501616582917
ARF1,----,0.076427903,0.9962778465615488,0.027891566320998852,-1,0.055783132641997704
ASPSCR1,+-+-,0.003205431,0.7732743171681726,0.027892594952591273,-1,0.055785189905182546
ZFPL1,+---,0.068620599,0.5640484221375619,0.027923351649935604,-1,0.05584670329987121
RNF165,--+-,0.077371723,0.5448062153135014,0.027923598814318783,-1,0.05584719762863757
RBKS,---+,0.035697097,0.8836840645014715,0.02794949744912902,-1,0.05589899489825804
ZFAND3,-+--,0.019227903,0.7621475871799369,0.02795155616041256,-1,0.05590311232082512
GRLF1,-+++,0.058995412,0.027954360756488477,0.7490662287117056,1,0.055908721512976954
GFM1,-+-+,0.009545599,0.027958703179900016,0.07258367118087651,1,0.05591740635980003
SLC7A11,--++,0.002564981,0.5001442403384451,0.027988051211847574,-1,0.05597610242369515
CLK4,----,0.150178277,0.9935631365821922,0.027996781067506794,-1,0.05599356213501359
ALKBH4,----,0.018576311,0.9702239185073545,0.028003008475663588,-1,0.056006016951327176
TRADD,++-+,0.102870318,0.028034010922752636,0.8218461065773571,1,0.05606802184550527
