gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,min_p_study,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p,DE_Prior_Rank,brain_region,region_location,slim_region_location,cns_cell_type_taxon,cns_cell_type_taxon_zscore,cell_type_taxon,cell_type_taxon_zscore
SLC44A4,7.98e-07,solute carrier family 44 member 4,+---+-,Not_Available,Filtered_Out,0.245620567923407,0.742547778598643,+,0.491,0.308705273130608,0.120470288613574,Ramaker,132,1,-0.0608,0.321,0.863,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Subcommissural organ hypendymal cells,5.36266914880441,Subcommissural organ hypendymal cells,5.85408230025674
SHISA9,8.98e-17,shisa family member 9,++-+-+,---+--+-+-++,Not_Available,0.827411099736264,0.247121572714123,-,0.494,0.306059345126746,0.027790087,Labonte,133,1,-0.0608,0.321,0.755,lateral mammillary nucleus,lateral mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,lateral mammillary nucleus <  mammillary body  < mammillary region,Glutamatergic neuroblasts,3.68661985995387,Glutamatergic neuroblasts,3.55297161097771
ZNF445,3.53e-10,zinc finger protein 445,+-+-+-,--+---+---++,++-+++++,0.525386204205553,0.252556827333892,-,0.505,0.296610891106111,0.031563494,Labonte,136,1,-0.0608,0.321,0.138,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,Ependymal cells,2.52523202936322,Enteric neurons,2.82039486606516
TMEM258,5.55e-07,transmembrane protein 258,----+-,+++-+++++++-,--+-+-+-,0.391562998021345,0.25583106142351,-,0.512,0.291016731645014,0.023539607,Not_Available,138,1,-0.0608,0.321,0.218,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Oligodendrocytes,2.45901448243735,Sympathetic noradrenergic neurons,4.05633443300144
HIST1H2BN,6.9e-17,histone cluster 1 H2B family member n,----+-,------++++++,Filtered_Out,0.260632608659056,0.256731800608916,-,0.513,0.289490337559454,0.005129735,Labonte,138,1,-0.0608,0.321,0.121,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
PCDHA2,4.57e-08,protocadherin alpha 2,-++--+,-++-++---+++,Filtered_Out,0.261722656953883,0.663722299511705,+,0.523,0.281128683820221,0.056372446,Labonte,141,1,-0.0608,0.321,0.631,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,Spinal cord inhibitory neurons,3.62381760574292,Spinal cord inhibitory neurons,3.87457447125714
CABP1,1.01e-08,calcium binding protein 1,++-++-,-+----++++-+,++++----,0.2638311209853,0.677185851579169,+,0.528,0.277643981605524,0.031571787,Labonte,142,1,-0.0608,0.321,0.769,postcentral gyrus bank of the central sulcus,postcentral gyrus bank of the central sulcus <  postcentral gyrus  <  parietal lobe  <  cerebral cortex  <  telencephalon  < gray matter,postcentral gyrus bank of the central sulcus <  postcentral gyrus  < parietal lobe,Not_Available,Not_Available,Not_Available,Not_Available
SGCZ,9.76e-10,sarcoglycan zeta,--++-+,------++++++,Filtered_Out,0.387549264349649,0.268059595659088,-,0.536,0.270738646170692,0.003670155,Labonte,144,1,-0.0608,0.321,0.271,ventromedial hypothalamic nucleus,ventromedial hypothalamic nucleus <  tuberal region  <  hypothalamus  <  diencephalon  < gray matter,ventromedial hypothalamic nucleus < tuberal region,Cholinergic and monoaminergic neurons,3.49288894731675,Enteric neurons,2.99594245710222
PRR34,5.59e-08,PRR34 long non-coding RNA,-+--+-,+-+++++-+++-,Filtered_Out,0.617184834053058,0.268396965468977,-,0.537,0.270192403001241,0.031395216,Labonte,144,1,-0.0608,0.321,0.233,preoptic region,preoptic region <  hypothalamus  <  diencephalon  < gray matter,preoptic region < hypothalamus,Not_Available,Not_Available,Not_Available,Not_Available
CDH13,1.59e-11,cadherin 13,--++++,---++-+-+--+,++++--++,0.270575296133406,0.297196964745234,+,0.541,0.266681861899629,0.00394136,Labonte,146,1,-0.0608,0.321,0.826,reticular nucleus of thalamus,reticular nucleus of thalamus <  ventral thalamus  <  thalamus  <  diencephalon  < gray matter,reticular nucleus of thalamus < ventral thalamus,Cholinergic and monoaminergic neurons,5.0996074260216,Cholinergic and monoaminergic neurons,5.54202884977809
TAL1,5.73e-07,"TAL bHLH transcription factor 1, erythroid differentiation factor",----++,++++++++++-+,Filtered_Out,0.272295167535575,0.823233108953987,+,0.545,0.263930070418959,0.089993282,Labonte,146,1,-0.0608,0.321,0.888,superior olivary complex,superior olivary complex <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,superior olivary complex < pontine tegmentum,Di- and mesencephalon inhibitory neurons,4.97522784901096,Di- and mesencephalon inhibitory neurons,5.43065221780771
CNTNAP5,3.89e-09,contactin associated protein like 5,-++--+,-+-+--++++++,Filtered_Out,0.28606475126026,0.780053524724695,+,0.572,0.242505656758881,0.046032215,Labonte,154,1,-0.0608,0.321,0.391,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
TRMT61A,3.68e-09,tRNA methyltransferase 61A,++-++-,+++-+--++-+-,Not_Available,0.286947608199789,0.646686487086815,+,0.574,0.241167395221547,0.022484129,Labonte,154,1,-0.0608,0.321,0.267,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Telencephalon projecting excitatory neurons,2.59218425815502,Sympathetic cholinergic neurons,4.17273728456568
ZNF660,2.47e-10,zinc finger protein 660,+-+-++,----------++,Filtered_Out,0.624099647708823,0.287832325124331,-,0.576,0.239830438381062,0.128692417,Labonte,155,1,-0.0608,0.321,0.142,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Not_Available,Not_Available,Not_Available,Not_Available
BSN,1.61e-06,bassoon presynaptic cytomatrix protein,++++-+,----+-++++-+,++-++---,0.839009682276682,0.288888063220375,-,0.578,0.238240407056113,0.022926033,Labonte,155,1,-0.0608,0.321,0.646,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,Telencephalon projecting excitatory neurons,3.40809003508677,Telencephalon projecting excitatory neurons,3.05486009834863
ITGB6,2.03e-06,integrin subunit beta 6,+++-+-,Missing_P_Values,Filtered_Out,0.289610693911537,0.790610460612708,+,0.579,0.237155410136104,0.190853416709858,Ramaker,156,1,-0.0608,0.321,0.971,bed nucleus of stria terminalis,bed nucleus of stria terminalis <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,bed nucleus of stria terminalis <  substantia innominata  < basal forebrain,Choroid epithelial cells,5.16795646015945,Enteric neurons,5.12420563011828
ZSCAN31,1.82e-10,zinc finger and SCAN domain containing 31,--+---,++--++--+--+,+++-++++,0.294282077313198,0.563570994685085,+,0.589,0.230206191305388,0.077669288,Not_Available,158,1,-0.0608,0.321,0.551,V lateral hemisphere,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Not_Available,Not_Available,Not_Available,Not_Available
HIST1H3J,1.09e-14,histone cluster 1 H3 family member j,--+-+-,Not_Available,Filtered_Out,0.678753832770141,0.295391149994617,-,0.591,0.228572524755072,0.158835307431553,Ramaker,159,1,-0.0608,0.321,0.0751,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
RFWD2,7e-09,COP1 E3 ubiquitin ligase,++++--,-++--++++-+-,+--++---,0.483355400496508,0.299442930030561,-,0.599,0.222655940664202,0.036901,Not_Available,161,1,-0.0608,0.321,0.202,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
GPC5,1.35e-07,glypican 5,+++--+,++++-+-----+,++--+-++,0.534941902328948,0.300215984493416,-,0.6,0.221536192536441,0.019750168,Labonte,162,1,-0.0608,0.321,0.768,pontine nuclei,pontine nuclei <  basal part of pons  <  pons  <  metencephalon  < gray matter,pontine nuclei < basal part of pons,Astrocytes,3.27197638308806,Peripheral sensory non-peptidergic neurons,4.29845432769986
SORCS3,2.27e-19,sortilin related VPS10 domain containing receptor 3,-+++-+,+-++------++,+-+---+-,0.962435155927428,0.305555262857646,-,0.611,0.213880235964838,0.060374167,Labonte,164,1,-0.0608,0.321,0.601,claustrum,claustrum <  cerebral nuclei  <  telencephalon  < gray matter,claustrum < cerebral nuclei,Cholinergic and monoaminergic neurons,4.41892358784785,Cholinergic and monoaminergic neurons,4.66244545834245
ZNF35,4.66e-07,zinc finger protein 35,--+-+-,-++-+-+---+-,-++--+--,0.902024069995172,0.310180022172501,-,0.62,0.207356181650322,0.102838764,Ding,167,1,-0.0608,0.321,0.151,zona incerta,zona incerta <  ventral thalamus  <  thalamus  <  diencephalon  < gray matter,zona incerta <  ventral thalamus  < thalamus,Subcommissural organ hypendymal cells,2.00647657925701,Sympathetic cholinergic neurons,2.42941816107446
EP300,2.3e-07,E1A binding protein p300,-++--+,----+-++-+++,-++++-+-,0.447814272085138,0.31066921532686,-,0.621,0.20667178383308,0.037458427,Ding,167,1,-0.0608,0.321,0.245,IV,IV <  anterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IV <  anterior lobe of the vermis  <  vermis  < cerebellar cortex,Cholinergic and monoaminergic neurons,3.20828803281745,Enteric neurons,3.85847334346357
EMILIN3,3.37e-09,elastin microfibril interfacer 3,++++++,------++++-+,-+-+--+-,0.316668233963872,0.434729826469027,+,0.633,0.198365504292591,0.02957294,Ding,170,1,-0.0608,0.321,0.351,cuneus striate,cuneus striate <  cuneus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,cuneus striate <  cuneus  < occipital lobe,Hindbrain neurons,4.9238999417661,Peripheral sensory peptidergic neurons,3.998151794001
CTNNA3,1.69e-10,catenin alpha 3,----+-,-+++++---+++,Filtered_Out,0.322135227641332,0.35536131528296,+,0.644,0.19093178391348,0.064947203,Labonte,173,1,-0.0608,0.321,0.707,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Schwann cells,4.05310093471503,Schwann cells,4.05876404985967
LRP1B,2.73e-09,LDL receptor related protein 1B,+++--+,++------+--+,-+-++++-,0.555747321706601,0.328988985404918,-,0.658,0.181788646379786,0.069996161,Ding,177,1,-0.0608,0.321,0.865,parolfactory gyri,parolfactory gyri <  frontal lobe  <  cerebral cortex  <  telencephalon  < gray matter,parolfactory gyri < frontal lobe,Dentate gyrus granule neurons,2.87143582823708,Dentate gyrus granule neurons,3.14664401885536
DRD2,5.35e-14,dopamine receptor D2,++-+-+,--+++-+--++-,Not_Available,0.865430800625613,0.331684340754234,-,0.663,0.1782450359355,0.01596144,Labonte,178,1,-0.0608,0.321,0.439,substantia nigra pars compacta,substantia nigra pars compacta <  substantia nigra  <  midbrain tegmentum  <  mesencephalon  < gray matter,substantia nigra pars compacta < substantia nigra,Telencephalon projecting inhibitory neurons,5.03265317639234,Telencephalon projecting inhibitory neurons,5.48879160941623
RAB3B,1.61e-06,"RAB3B, member RAS oncogene family",-++-++,+-+-+----+-+,++--+--+,0.886691143554534,0.331914966314511,-,0.664,0.177943168796158,0.096407959,Ding,179,1,-0.0608,0.321,0.954,nucleus of the diagonal band horizontal division,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  < basal forebrain,Glutamatergic neuroblasts,3.48750037565414,Sympathetic noradrenergic neurons,5.81980021903417
ZSCAN26,8.51e-12,zinc finger and SCAN domain containing 26,--++-+,++----+++-++,----++-+,0.982845023326368,0.332165377430974,-,0.664,0.17761564164597,0.134695412,Not_Available,179,1,-0.0608,0.321,0.22,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Hindbrain neurons,4.0160175318489,Hindbrain neurons,3.89453876391377
CDH9,9.7e-07,cadherin 9,-+++-+,+----++++-+-,++---+++,0.338831697611888,0.740644260476682,+,0.678,0.168985972647819,0.028128689,Labonte,182,1,-0.0608,0.321,0.0139,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,Dentate gyrus granule neurons,4.0007858698079,Dentate gyrus granule neurons,3.53243921491756
PLA2R1,3.98e-07,phospholipase A2 receptor 1,----++,--+--++++-++,Filtered_Out,0.460718358303383,0.339102728288281,-,0.678,0.168638720379876,0.001639741,Labonte,182,1,-0.0608,0.321,0.687,IV lateral hemisphere,IV lateral hemisphere <  IV  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IV lateral hemisphere <  IV  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Vascular smooth muscle cells,4.20559977089751,Vascular smooth muscle cells,3.97582009590131
ZSCAN16,6.65e-13,zinc finger and SCAN domain containing 16,----+-,+++-+++-+-++,Filtered_Out,0.441374836076925,0.350714238102221,-,0.701,0.154016606849988,0.133811503,Labonte,189,1,-0.0608,0.321,0.612,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Not_Available,Not_Available,Not_Available,Not_Available
PAX5,6.67e-10,paired box 5,+-++++,Missing_P_Values,Filtered_Out,0.351743785743512,0.853126136148,+,0.703,0.152743570840868,0.421726360609752,Ramaker,189,1,-0.0608,0.321,0.983,subcuneiform nucleus,subcuneiform nucleus <  midbrain reticular formation  <  midbrain tegmentum  <  mesencephalon  < gray matter,subcuneiform nucleus < midbrain reticular formation,Cholinergic and monoaminergic neurons,5.00774337238289,Cholinergic and monoaminergic neurons,5.46886575678045
TRMT10C,1.08e-07,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",---++-,++++-+--+---,++---++-,0.568141252082165,0.353012583171913,-,0.706,0.151179818198256,0.01617191,Not_Available,190,1,-0.0608,0.321,0.618,subthalamic nucleus,subthalamic nucleus <  subthalamus  <  diencephalon  < gray matter,subthalamic nucleus < subthalamus,Schwann cells,2.50977744130317,Sympathetic noradrenergic neurons,3.92726443641264
PMFBP1,3.65e-07,polyamine modulated factor 1 binding protein 1,+++-++,+-+--++--+++,Filtered_Out,0.353383443694167,0.45807607422738,+,0.707,0.150723805743365,0.0715659214446759,Ramaker,190,1,-0.0608,0.321,0.356,locus ceruleus,locus ceruleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,locus ceruleus < pontine tegmentum,Cholinergic and monoaminergic neurons,3.63211686499626,Peripheral sensory neurofilament neurons,5.32364599048966
TMEM67,3.38e-07,transmembrane protein 67,+---++,+++-++++--+-,Filtered_Out,0.368391649820303,0.449143355330348,+,0.737,0.132660226671317,0.010568155,Labonte,198,1,-0.0608,0.321,0.566,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Ependymal cells,4.92843260898498,Ependymal cells,5.1952029590477
SLC17A3,1.67e-07,solute carrier family 17 member 3,--+--+,Not_Available,Filtered_Out,0.8455036415244,0.368955929074144,-,0.738,0.13199551054272,0.48105241729751,Ramaker,198,1,-0.0608,0.321,0.541,VIIB,VIIB <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIB <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,Telencephalon projecting excitatory neurons,4.85702161027097,Telencephalon projecting excitatory neurons,5.30564455534324
GTF2IRD1,2.15e-08,GTF2I repeat domain containing 1,----+-,+-----++++++,-++++-+-,0.547912974481127,0.371112426048414,-,0.742,0.129464508155088,0.036537339,Labonte,200,1,-0.0608,0.321,0.528,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,Choroid epithelial cells,2.2685867220929,Enteric neurons,3.45766991804651
DCC,2.57e-14,DCC netrin 1 receptor,++++-+,----++-+--+-,Filtered_Out,0.827329846152574,0.375354386953957,-,0.751,0.124528508287705,0.088550193,Labonte,202,1,-0.0608,0.321,0.787,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,Telencephalon projecting inhibitory neurons,3.58691690189963,Telencephalon projecting inhibitory neurons,3.86850836475096
RPS6KL1,1.01e-07,ribosomal protein S6 kinase like 1,+--++-,----+-++++++,--+++-+-,0.403711794750019,0.394248445877375,-,0.788,0.103200014315321,0.008210583,Labonte,212,1,-0.0608,0.321,0.242,V,V <  anterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,V <  anterior lobe of the vermis  <  vermis  < cerebellar cortex,Cholinergic and monoaminergic neurons,2.17759813980319,Sympathetic noradrenergic neurons,3.20011359192157
CNTN5,3.66e-07,contactin 5,--++-+,++-++-+++--+,Filtered_Out,0.395518042759066,0.801213609236771,+,0.791,0.101803704386093,0.124001455,Labonte,213,1,-0.0608,0.321,0.584,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,Telencephalon projecting inhibitory neurons,3.03734820226223,Enteric neurons,4.74784998801108
TCTEX1D1,6.7e-08,Tctex1 domain containing 1,++++-+,--+-++++--+-,Filtered_Out,0.398335609211205,0.809741247575336,+,0.797,0.0987208724366862,0.074252194,Labonte,214,1,-0.0608,0.321,0.518,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Ependymal cells,5.49021351946159,Ependymal cells,5.78194929693987
PCLO,6.57e-13,piccolo presynaptic cytomatrix protein,-++--+,----+--+++-+,Not_Available,0.947947759157443,0.399490909127609,-,0.799,0.0974631034410442,0.06406793,Labonte,215,1,-0.0608,0.321,0.829,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,Cholinergic and monoaminergic neurons,3.1103136786268,Cholinergic and monoaminergic neurons,3.0594309138566
SDK1,9.19e-09,sidekick cell adhesion molecule 1,-+++++,----++++++--,Filtered_Out,0.870718436122859,0.402374490322273,-,0.805,0.0943395647519839,0.086095119,Labonte,216,1,-0.0608,0.321,0.705,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,Cholinergic and monoaminergic neurons,2.72364693590745,Peripheral sensory peptidergic neurons,2.66671939497139
GPC6,1.6e-09,glypican 6,--++-+,+++---+---+-,--+++-++,0.403774719759651,0.782561559746745,+,0.808,0.092830879952708,0.009493914,Ding,217,1,-0.0608,0.321,0.914,locus ceruleus,locus ceruleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,locus ceruleus < pontine tegmentum,Hindbrain neurons,2.53277130763208,Enteric neurons,5.31693731683651
BTN3A3,6.6e-08,butyrophilin subfamily 3 member A3,++-+--,++++++++-+-+,+---++++,0.419217974708629,0.707077083118222,+,0.838,0.0765301088207152,0.021741573,Ding,226,1,-0.0608,0.321,0.829,supraoptic nucleus,supraoptic nucleus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,supraoptic nucleus < anterior hypothalamic region,Not_Available,Not_Available,Not_Available,Not_Available
MIER1,2.62e-06,MIER1 transcriptional regulator,-++-+-,++++++----+-,Filtered_Out,0.42720811936115,0.493438454807935,+,0.854,0.0683305061951183,0.024035521,Labonte,230,1,-0.0608,0.321,0.398,globus pallidus external segment,globus pallidus external segment <  globus pallidus  <  basal ganglia  <  cerebral nuclei  <  telencephalon  < gray matter,globus pallidus external segment <  globus pallidus  < basal ganglia,Pericytes,2.90738502916842,Enteric neurons,3.30656856842405
PSORS1C2,2.98e-07,psoriasis susceptibility 1 candidate 2,++-+--,Not_Available,Filtered_Out,0.429915706931556,0.63731245305887,+,0.86,0.0655866920194519,0.393011537276286,Ramaker,231,1,-0.0608,0.321,0.622,lateral parabrachial nucleus,lateral parabrachial nucleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,lateral parabrachial nucleus < pontine tegmentum,Vascular endothelial cells,4.61719413561084,Vascular endothelial cells,5.0468346698786
PLCG1,2.94e-07,phospholipase C gamma 1,---+--,+---+-++++++,--+-+++-,0.916513927951678,0.43424694490967,-,0.868,0.0612332326309047,0.051410272,Labonte,234,1,-0.0608,0.321,0.252,VIIIA lateral hemisphere,VIIIA lateral hemisphere <  VIIIA  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIA lateral hemisphere <  VIIIA  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Cholinergic and monoaminergic neurons,2.79853012943192,Cholinergic and monoaminergic neurons,2.64183744677499
TAOK3,1.49e-08,TAO kinase 3,----+-,+-----++--++,-+-++-+-,0.681357573444373,0.438130302898673,-,0.876,0.0573667125215604,0.027363222,Labonte,236,1,-0.0608,0.321,0.531,globus pallidus external segment,globus pallidus external segment <  globus pallidus  <  basal ganglia  <  cerebral nuclei  <  telencephalon  < gray matter,globus pallidus external segment <  globus pallidus  < basal ganglia,Cholinergic and monoaminergic neurons,2.87097751733794,Peripheral sensory non-peptidergic neurons,2.71069151956007
TCAIM,1.4e-07,"T cell activation inhibitor, mitochondrial",-+++-+,-++--+++--++,-+++-+-+,0.561694380596993,0.441809531875467,-,0.884,0.0537349229584536,0.0508454518547142,Ramaker,238,1,-0.0608,0.321,0.608,III paravermis,III paravermis <  III  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,III paravermis <  III  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Cholinergic and monoaminergic neurons,4.40168938019485,Peripheral sensory neurofilament neurons,3.06888058391449
ASIC2,3.77e-07,acid sensing ion channel subunit 2,++++--,---+---+++-+,Filtered_Out,0.946006188963503,0.454801937354455,-,0.91,0.0411476983190964,0.264999577,Labonte,245,1,-0.0608,0.321,0.365,nucleus of the diagonal band horizontal division,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  < basal forebrain,Cholinergic and monoaminergic neurons,4.82497568531923,Peripheral sensory non-peptidergic neurons,3.67800059222537
IK,2.32e-06,IK cytokine,++-++-,+-+-+++++++-,+-++-+++,0.458820962447048,0.890499663800014,+,0.918,0.037326752763481,0.043139419,Ding,247,1,-0.0608,0.321,0.161,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Cholinergic and monoaminergic neurons,2.60727674107684,Sympathetic cholinergic neurons,2.48710849996183
GRM5,6.21e-17,glutamate metabotropic receptor 5,++++-+,-+-+------+-,Filtered_Out,0.583485398057397,0.460668218343812,-,0.921,0.0355817531730296,0.076847424,Labonte,248,1,-0.0608,0.321,0.708,septal nuclei,septal nuclei <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,septal nuclei < basal forebrain,Spinal cord inhibitory neurons,2.45408580251387,Spinal cord inhibitory neurons,2.69070567775424
TENM2,2.77e-14,teneurin transmembrane protein 2,+++--+,----+-+++-+-,++-+--++,0.880944013370131,0.463601501778763,-,0.927,0.0328251701998245,0.102256648,Not_Available,249,1,-0.0608,0.321,0.975,cuneus striate,cuneus striate <  cuneus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,cuneus striate <  cuneus  < occipital lobe,Cholinergic and monoaminergic neurons,3.09093088910256,Cholinergic and monoaminergic neurons,3.35455660793708
RAB27B,1.39e-09,"RAB27B, member RAS oncogene family",++++-+,++-+--+++--+,Filtered_Out,0.466748051965679,0.473952978117374,+,0.933,0.0298874902962028,0.022688391,Labonte,251,1,-0.0608,0.321,0.948,parahippocampal gyrus lateral bank of gyrus,parahippocampal gyrus lateral bank of gyrus <  parahippocampal gyrus  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,parahippocampal gyrus lateral bank of gyrus <  parahippocampal gyrus  < limbic lobe,Cholinergic and monoaminergic neurons,4.79270573437319,Peripheral sensory non-peptidergic neurons,5.27957924833239
FAM172A,7.75e-10,family with sequence similarity 172 member A,-++--+,++-+-++-+-+-,Not_Available,0.500083029734402,0.46916197174104,-,0.938,0.0276472015155898,0.094309045,Labonte,252,1,-0.0608,0.321,0.505,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Oligodendrocytes,2.54488343707848,Peripheral sensory non-peptidergic neurons,2.68221919989064
TTC12,8.38e-09,tetratricopeptide repeat domain 12,++----,+++-++++-+++,Filtered_Out,0.469981862677149,0.801931707834167,+,0.94,0.0268889061688553,0.118917823,Labonte,253,1,-0.0608,0.321,0.704,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Ependymal cells,5.46313766641445,Ependymal cells,5.77921636202419
ATP1A3,2.03e-06,ATPase Na+/K+ transporting subunit alpha 3,++-+-+,---+-+++++--,+--+++--,0.472367033774339,0.869294024440917,+,0.945,0.0246904235009586,0.054018165,Ding,254,1,-0.0608,0.321,0.602,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,Hindbrain neurons,4.24305125178984,Hindbrain neurons,4.6154834999877
KIF15,3.68e-08,kinesin family member 15,++---+,+++-+++-+--+,Filtered_Out,0.477341640328612,0.945053173853764,+,0.955,0.0201406831561513,0.141769699,Labonte,257,1,-0.0608,0.321,0.953,lingual gyrus striate,lingual gyrus striate <  lingual gyrus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,lingual gyrus striate <  lingual gyrus  < occipital lobe,Oligodendrocyte precursor cells,5.2283916162307,Oligodendrocyte precursor cells,5.64112714107512
