gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,min_p_study,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p,DE_Prior_Rank,brain_region,region_location,slim_region_location,cns_cell_type_taxon,cns_cell_type_taxon_zscore,cell_type_taxon,cell_type_taxon_zscore
PLCG1,2.94e-07,phospholipase C gamma 1,--+-,+---++++,---++-,0.986852647236009,0.22824540472899,-,0.456,0.340567961704413,0.051410272,Labonte,123,1,-0.114,0.0627,0.252,VIIIA lateral hemisphere,VIIIA lateral hemisphere <  VIIIA  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIA lateral hemisphere <  VIIIA  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Cholinergic and monoaminergic neurons,2.79853012943192,Cholinergic and monoaminergic neurons,2.64183744677499
PMFBP1,3.65e-07,polyamine modulated factor 1 binding protein 1,++-+,+-+-+--+,Filtered_Out,0.237404542062609,0.751546963268752,+,0.475,0.323480980644754,0.0269467467119905,Ramaker,128,1,-0.114,0.0627,0.356,locus ceruleus,locus ceruleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,locus ceruleus < pontine tegmentum,Cholinergic and monoaminergic neurons,3.63211686499626,Peripheral sensory neurofilament neurons,5.32364599048966
OR12D3,1.2e-09,olfactory receptor family 12 subfamily D member 3,-+++,Not_Available,Filtered_Out,0.42866365784308,0.237612613454028,-,0.475,0.323100513279038,0.072110950691814,Ramaker,128,1,-0.114,0.0627,0.0523,lateral tuberal nucleus,lateral tuberal nucleus <  tuberal region  <  hypothalamus  <  diencephalon  < gray matter,lateral tuberal nucleus < tuberal region,Gene detected; No expression measured,Not_Available,Vascular endothelial cells,Not_Available
PTPRS,2.3e-06,protein tyrosine phosphatase receptor type S,-+--,---+++++,------,0.683413953362658,0.242343916092936,-,0.485,0.314537882857936,0.066284551,Ding,130,1,-0.114,0.0627,0.624,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,Hindbrain neurons,3.52618069083407,Hindbrain neurons,3.41680827717013
DRD2,5.35e-14,dopamine receptor D2,+-++,--+++--+,Not_Available,0.702587493730814,0.242972914775743,-,0.486,0.313412140692625,0.01596144,Labonte,131,1,-0.114,0.0627,0.439,substantia nigra pars compacta,substantia nigra pars compacta <  substantia nigra  <  midbrain tegmentum  <  mesencephalon  < gray matter,substantia nigra pars compacta < substantia nigra,Telencephalon projecting inhibitory neurons,5.03265317639234,Telencephalon projecting inhibitory neurons,5.48879160941623
TCTEX1D1,6.7e-08,Tctex1 domain containing 1,++++,--+-++--,Filtered_Out,0.244745114025016,0.754232304489137,+,0.489,0.310255973822661,0.0412735388472208,Ramaker,132,1,-0.114,0.0627,0.518,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Ependymal cells,5.49021351946159,Ependymal cells,5.78194929693987
TENM2,2.77e-14,teneurin transmembrane protein 2,++-+,----+++-,+++--+,0.250924915588186,0.387373953645903,+,0.502,0.299426217611987,0.102256648,Ding,135,1,-0.114,0.0627,0.975,cuneus striate,cuneus striate <  cuneus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,cuneus striate <  cuneus  < occipital lobe,Cholinergic and monoaminergic neurons,3.09093088910256,Cholinergic and monoaminergic neurons,3.35455660793708
CACNA1E,2.86e-11,calcium voltage-gated channel subunit alpha1 E,-+-+,---+----,+-+-+-,0.259704601797634,0.58663613372015,+,0.519,0.284490359221107,0.022634176,Ding,140,1,-0.114,0.0627,0.753,inferior olivary complex,inferior olivary complex <  myelencephalon  < gray matter,inferior olivary complex <  myelencephalon  < gray matter,Telencephalon projecting excitatory neurons,2.93957441095919,Telencephalon projecting excitatory neurons,3.11168061889145
OR2B2,2.79e-12,olfactory receptor family 2 subfamily B member 2,+++-,Not_Available,Filtered_Out,0.470850433095322,0.26391053643401,-,0.528,0.277513274882155,0.0367702805053664,Ramaker,142,1,-0.114,0.0627,0.0751,hypoglossal nucleus,hypoglossal nucleus <  myelencephalon  < gray matter,hypoglossal nucleus <  myelencephalon  < gray matter,Hindbrain neurons,5.57048499058233,Hindbrain neurons,6.08486984459331
MOB4,6.09e-07,"MOB family member 4, phocein",-+++,++++----,Not_Available,0.269025111239213,0.91897283101004,+,0.538,0.269177184691857,0.160268535,Labonte,145,1,-0.114,0.0627,Not_Available,medial geniculate complex,medial geniculate complex <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,medial geniculate complex < dorsal thalamus,Cholinergic and monoaminergic neurons,3.75319945850413,Sympathetic noradrenergic neurons,2.82015204088842
ABT1,1.16e-07,activator of basal transcription 1,+-++,-++--+++,+--+--,0.958529902707164,0.270202419048917,-,0.54,0.267280771511986,0.033619569,Ding,145,1,-0.114,0.0627,0.116,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Schwann cells,4.93427405180596,Sympathetic cholinergic neurons,3.52763677445576
MED19,1.75e-07,mediator complex subunit 19,+-+-,++--++++,-+++-+,0.476554710047315,0.271053223179433,-,0.542,0.265915428355934,0.010293157,Labonte,146,1,-0.114,0.0627,0.125,CA4 field,CA4 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA4 field <  hippocampal formation  < limbic lobe,Ependymal cells,2.20577960467865,Sympathetic cholinergic neurons,2.75665720184329
RSRC1,2.6e-14,arginine and serine rich coiled-coil 1,++--,+++++--+,+--+++,0.304541078475635,0.276355109697956,-,0.553,0.257502505408777,0.011802341,Ding,149,1,-0.114,0.0627,0.582,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,Di- and mesencephalon excitatory neurons,2.62208686879822,Sympathetic cholinergic neurons,4.67423024890706
PCLO,6.57e-13,piccolo presynaptic cytomatrix protein,-+-+,-----+++,Not_Available,0.678981247402123,0.277908198797228,-,0.556,0.255068644892687,0.06406793,Labonte,150,1,-0.114,0.0627,0.829,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,Cholinergic and monoaminergic neurons,3.1103136786268,Cholinergic and monoaminergic neurons,3.0594309138566
C7orf72,8.26e-07,spermatogenesis associated 48,----,Not_Available,Not_Available,0.637275744872348,0.28061486755213,-,0.561,0.250859327220311,0.253217954164492,Ramaker,151,1,-0.114,0.0627,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
LRFN5,2.04e-12,leucine rich repeat and fibronectin type III domain containing 5,++++,----+---,++++--,0.283623772986172,0.363614348749471,+,0.567,0.246227374284763,0.070474956,Labonte,153,1,-0.114,0.0627,0.77,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,Di- and mesencephalon excitatory neurons,2.2127027690198,Peripheral sensory non-peptidergic neurons,2.43755385014259
ZMAT2,2.44e-06,zinc finger matrin-type 2,+-+-,++++++++,-+---+,0.347101538305362,0.287144818727738,-,0.574,0.240869020104882,0.024694837,Labonte,154,1,-0.114,0.0627,0.203,putamen,putamen <  striatum  <  basal ganglia  <  cerebral nuclei  <  telencephalon  < gray matter,putamen <  striatum  < basal ganglia,Telencephalon projecting excitatory neurons,2.96086767032053,Sympathetic cholinergic neurons,3.38506255416219
MEF2C,1.58e-12,myocyte enhancer factor 2C,++++,++-++++-,++---+,0.290498929914422,0.445874587368301,+,0.581,0.235825467379437,0.031092416,Ding,156,1,-0.114,0.0627,0.978,lingual gyrus striate,lingual gyrus striate <  lingual gyrus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,lingual gyrus striate <  lingual gyrus  < occipital lobe,Telencephalon projecting excitatory neurons,5.2629976262473,Telencephalon projecting excitatory neurons,5.72876305964627
KIF15,3.68e-08,kinesin family member 15,+--+,+++-+-+-,Filtered_Out,0.295111440070372,0.935269185524095,+,0.59,0.228983958973185,0.141769699,Labonte,159,1,-0.114,0.0627,0.953,lingual gyrus striate,lingual gyrus striate <  lingual gyrus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,lingual gyrus striate <  lingual gyrus  < occipital lobe,Oligodendrocyte precursor cells,5.2283916162307,Oligodendrocyte precursor cells,5.64112714107512
ZHX3,2.34e-07,zinc fingers and homeoboxes 3,++++,--------,--++--,0.298400215952896,0.393771783202177,+,0.597,0.224170871235397,0.017922949,Labonte,161,1,-0.114,0.0627,0.409,globus pallidus internal segment,globus pallidus internal segment <  globus pallidus  <  basal ganglia  <  cerebral nuclei  <  telencephalon  < gray matter,globus pallidus internal segment <  globus pallidus  < basal ganglia,Cholinergic and monoaminergic neurons,2.85813733182106,Cholinergic and monoaminergic neurons,2.14018429531549
ACTL8,6.06e-07,actin like 8,+-+-,Not_Available,Filtered_Out,0.300441146513762,0.397542323335437,+,0.601,0.221210593713075,0.137500407594929,Ramaker,162,1,-0.114,0.0627,0.466,globose nucleus,globose nucleus <  cerebellar nuclei  <  cerebellum  <  metencephalon  < gray matter,globose nucleus < cerebellar nuclei,Not_Available,Not_Available,Not_Available,Not_Available
FNIP2,7.22e-07,folliculin interacting protein 2,-+++,-+-+--+-,Not_Available,0.301943115002372,0.569964476474765,+,0.604,0.219044873192042,0.0735218518365066,Ramaker,162,1,-0.114,0.0627,0.742,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Enteric glia,2.55076681065805,Sympathetic cholinergic neurons,2.74557029806866
PRSS16,6.41e-09,serine protease 16,+++-,Missing_P_Values,Filtered_Out,0.303245050392059,0.430527481608248,+,0.606,0.217176283354569,0.0822946267014518,Ramaker,163,1,-0.114,0.0627,0.734,postcentral gyrus superior lateral aspect of gyrus,postcentral gyrus superior lateral aspect of gyrus <  postcentral gyrus  <  parietal lobe  <  cerebral cortex  <  telencephalon  < gray matter,postcentral gyrus superior lateral aspect of gyrus <  postcentral gyrus  < parietal lobe,Telencephalon projecting excitatory neurons,4.03171025588552,Sympathetic noradrenergic neurons,4.25160226046541
SIM1,1.47e-06,SIM bHLH transcription factor 1,++-+,Not_Available,Filtered_Out,0.305017552454013,0.901566626820448,+,0.61,0.214645172482401,0.313471928149642,Ramaker,164,1,-0.114,0.0627,0.05,paraventricular nucleus of the hypothalamus,paraventricular nucleus of the hypothalamus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,paraventricular nucleus of the hypothalamus < anterior hypothalamic region,Peptidergic neurons,5.56769688705994,Peptidergic neurons,6.081771755902
ZNF35,4.66e-07,zinc finger protein 35,-+--,-++-+---,-+--+-,0.312145621933872,0.797006358532059,+,0.624,0.204612756317453,0.107496142639362,Ramaker,168,1,-0.114,0.0627,0.151,zona incerta,zona incerta <  ventral thalamus  <  thalamus  <  diencephalon  < gray matter,zona incerta <  ventral thalamus  < thalamus,Subcommissural organ hypendymal cells,2.00647657925701,Sympathetic cholinergic neurons,2.42941816107446
GRM8,1.8e-12,glutamate metabotropic receptor 8,+-++,----+---,++---+,0.718317045956705,0.321640309907066,-,0.643,0.191599532440087,0.056769944,Ding,173,1,-0.114,0.0627,0.571,pontine nuclei,pontine nuclei <  basal part of pons  <  pons  <  metencephalon  < gray matter,pontine nuclei < basal part of pons,Hindbrain neurons,4.99345404558307,Hindbrain neurons,5.10986286366373
ANKHD1,2.08e-06,ankyrin repeat and KH domain containing 1,-+--,+-+--+--,Filtered_Out,0.322679482152677,0.967756725762061,+,0.645,0.190198653035512,0.154516459,Labonte,174,1,-0.114,0.0627,Not_Available,IV lateral hemisphere,IV lateral hemisphere <  IV  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IV lateral hemisphere <  IV  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Hindbrain neurons,3.52796464439445,Enteric neurons,3.36518049160504
SHISA9,8.98e-17,shisa family member 9,+-++,---++-+-,Not_Available,0.957542913561729,0.325779452552397,-,0.652,0.186046315169298,0.083300143,Labonte,175,1,-0.114,0.0627,0.755,lateral mammillary nucleus,lateral mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,lateral mammillary nucleus <  mammillary body  < mammillary region,Glutamatergic neuroblasts,3.68661985995387,Glutamatergic neuroblasts,3.55297161097771
ESR2,2.67e-09,estrogen receptor 2,++-+,+-+++---,Filtered_Out,0.331441769950058,0.804924223350314,+,0.663,0.178562764840221,0.058910126,Labonte,178,1,-0.114,0.0627,0.399,paraventricular nucleus of the hypothalamus,paraventricular nucleus of the hypothalamus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,paraventricular nucleus of the hypothalamus < anterior hypothalamic region,Cholinergic and monoaminergic neurons,5.53691415186752,Cholinergic and monoaminergic neurons,5.66013271833836
PRR34,5.59e-08,PRR34 long non-coding RNA,----,+-+++-++,Filtered_Out,0.335866592983793,0.497595058980915,+,0.672,0.172803195505714,0.031395216,Labonte,181,1,-0.114,0.0627,0.233,preoptic region,preoptic region <  hypothalamus  <  diencephalon  < gray matter,preoptic region < hypothalamus,Not_Available,Not_Available,Not_Available,Not_Available
BTN2A1,6.69e-12,butyrophilin subfamily 2 member A1,--+-,--+-----,-+-+-+,0.339471773337114,0.390592623875239,+,0.679,0.168166335273451,0.008905346,Labonte,183,1,-0.114,0.0627,0.42,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Not_Available,Not_Available,Not_Available,Not_Available
IGSF6,1.56e-09,immunoglobulin superfamily member 6,---+,++++++++,Filtered_Out,0.496043629993948,0.347432857526152,-,0.695,0.158099116052488,0.044139254,Labonte,187,1,-0.114,0.0627,0.904,substantia nigra pars reticulata,substantia nigra pars reticulata <  substantia nigra  <  midbrain tegmentum  <  mesencephalon  < gray matter,substantia nigra pars reticulata < substantia nigra,Perivascular macrophages,5.21106831203813,Perivascular macrophages,5.69320947447033
TAOK3,1.49e-08,TAO kinase 3,----,+---++--,-+++--,0.483594972861095,0.353776712023595,-,0.708,0.150240763022125,0.027363222,Labonte,190,1,-0.114,0.0627,0.531,globus pallidus external segment,globus pallidus external segment <  globus pallidus  <  basal ganglia  <  cerebral nuclei  <  telencephalon  < gray matter,globus pallidus external segment <  globus pallidus  < basal ganglia,Cholinergic and monoaminergic neurons,2.87097751733794,Peripheral sensory non-peptidergic neurons,2.71069151956007
TMEM67,3.38e-07,transmembrane protein 67,+--+,+++-++--,Filtered_Out,0.576160238296277,0.353968501866433,-,0.708,0.150005386587685,0.075254204,Labonte,190,1,-0.114,0.0627,0.566,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Ependymal cells,4.92843260898498,Ependymal cells,5.1952029590477
PCDHA7,2.25e-06,protocadherin alpha 7,-+++,-+----+-,Not_Available,0.591684061777421,0.355368651708544,-,0.711,0.148290889787572,0.045500336,Labonte,191,1,-0.114,0.0627,Not_Available,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,Hindbrain neurons,3.15661431335586,Hindbrain neurons,3.45083045485666
ANKHD1-EIF4EBP3,2.53e-06,ANKHD1-EIF4EBP3 readthrough,-++-,--+-+---,Not_Available,0.355762471076596,0.650849020106609,+,0.712,0.147809871335654,0.0304373053120771,Ramaker,191,1,-0.114,0.0627,Not_Available,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Hindbrain neurons,3.52796464439445,Enteric neurons,3.36518049160504
HIST1H2BL,3.54e-12,histone cluster 1 H2B family member l,++-+,+++++++-,Not_Available,0.357525525075345,0.840503894865688,+,0.715,0.145662951195705,0.05860949,Labonte,192,1,-0.114,0.0627,0.0554,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
LIN28B,6.57e-10,lin-28 homolog B,++++,-+--+---,Filtered_Out,0.742506148889741,0.358299143352146,-,0.717,0.144724234511746,0.060373658,Labonte,193,1,-0.114,0.0627,0.913,preoptic region,preoptic region <  hypothalamus  <  diencephalon  < gray matter,preoptic region < hypothalamus,Cholinergic and monoaminergic neurons,4.06515548838301,Cholinergic and monoaminergic neurons,3.59561227412821
SOX6,4.17e-07,SRY-box 6,-+-+,+++-+---,Filtered_Out,0.35932430662208,0.723143518143782,+,0.719,0.143483408131105,0.068401631,Labonte,193,1,-0.114,0.0627,0.933,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
PSORS1C2,2.98e-07,psoriasis susceptibility 1 candidate 2,+-+-,Not_Available,Filtered_Out,0.402227563115306,0.365253043410964,-,0.731,0.136376161027203,0.115173362039613,Ramaker,197,1,-0.114,0.0627,0.622,lateral parabrachial nucleus,lateral parabrachial nucleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,lateral parabrachial nucleus < pontine tegmentum,Vascular endothelial cells,4.61719413561084,Vascular endothelial cells,5.0468346698786
ZSCAN31,1.82e-10,zinc finger and SCAN domain containing 31,-+--,++----+-,++-+++,0.555061827164494,0.365698840079657,-,0.731,0.135846421487182,0.077669288,Ding,197,1,-0.114,0.0627,0.551,V lateral hemisphere,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Not_Available,Not_Available,Not_Available,Not_Available
PGBD1,5.95e-14,piggyBac transposable element derived 1,++--,+++-+---,---++-,0.512505937432217,0.367665108008429,-,0.735,0.133517587734548,0.026048315,Ding,198,1,-0.114,0.0627,0.438,VIIB,VIIB <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIB <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,Cholinergic and monoaminergic neurons,2.54124528680014,Cholinergic and monoaminergic neurons,2.67936848883206
HMGN4,1.07e-06,high mobility group nucleosomal binding domain 4,++++,+++-+---,---+-+,0.851990614188203,0.367943575866721,-,0.736,0.133188779598723,0.059820225,Ding,198,1,-0.114,0.0627,0.208,lateral mammillary nucleus,lateral mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,lateral mammillary nucleus <  mammillary body  < mammillary region,Not_Available,Not_Available,Not_Available,Not_Available
B3GALTL,5.7e-12,beta 3-glucosyltransferase,-++-,-++-----,---+-+,0.369840983303016,0.661079276404093,+,0.74,0.130954969237741,0.04530435,Labonte,199,1,-0.114,0.0627,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
BTN1A1,7.4e-09,butyrophilin subfamily 1 member A1,++-+,Not_Available,Filtered_Out,0.374382803925961,0.502491589533226,+,0.749,0.125654111736767,0.138022962306299,Ramaker,201,1,-0.114,0.0627,0.0995,CA2 field,CA2 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA2 field <  hippocampal formation  < limbic lobe,Di- and mesencephalon inhibitory neurons,3.97528722444647,Di- and mesencephalon inhibitory neurons,4.33940339359627
KYNU,2.38e-06,kynureninase,+--+,-++++-++,Filtered_Out,0.379966138426001,0.821240525045636,+,0.76,0.119225109166556,0.067972359,Labonte,204,1,-0.114,0.0627,0.993,supraoptic nucleus,supraoptic nucleus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,supraoptic nucleus < anterior hypothalamic region,Vascular and leptomeningeal cells,3.61264722925713,Peripheral sensory neurofilament neurons,5.61856084128691
TRMT61A,3.68e-09,tRNA methyltransferase 61A,+-+-,+++--++-,Not_Available,0.48136067677949,0.38602814124378,-,0.772,0.112351038676173,0.022484129,Labonte,208,1,-0.114,0.0627,0.267,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Telencephalon projecting excitatory neurons,2.59218425815502,Sympathetic cholinergic neurons,4.17273728456568
ZNF445,3.53e-10,zinc finger protein 445,++--,--+-+---,++++++,0.388078582824605,0.43974051945641,+,0.776,0.110050328660543,0.031563494,Labonte,209,1,-0.114,0.0627,0.138,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,Ependymal cells,2.52523202936322,Enteric neurons,2.82039486606516
HIST1H2AL,3.49e-11,histone cluster 1 H2A family member l,+++-,Not_Available,Not_Available,0.390977597911446,0.664009924940312,+,0.782,0.106818130270495,0.288870065997575,Ramaker,210,1,-0.114,0.0627,0.443,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
OTX2,8.91e-07,orthodenticle homeobox 2,-+--,Missing_P_Values,Filtered_Out,0.391031428227853,0.804794744048121,+,0.782,0.106758340143705,0.222323622996213,Ramaker,210,1,-0.114,0.0627,0.728,superior colliculus,superior colliculus <  midbrain tectum  <  mesencephalon  < gray matter,superior colliculus < midbrain tectum,Choroid epithelial cells,5.19914973565724,Choroid epithelial cells,5.67783562285583
ANKK1,5.17e-09,ankyrin repeat and kinase domain containing 1,+---,Missing_P_Values,Filtered_Out,0.401067841485429,0.855445685442568,+,0.802,0.0957521636591151,0.44713388713186,Ramaker,216,1,-0.114,0.0627,Not_Available,IV,IV <  anterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IV <  anterior lobe of the vermis  <  vermis  < cerebellar cortex,Ependymal cells,4.87196949618744,Ependymal cells,5.14854861636551
CDK14,2.93e-07,cyclin dependent kinase 14,++++,++-+-+++,+----+,0.518455757557415,0.409563243971506,-,0.819,0.0866490301392959,0.029788858,Ding,220,1,-0.114,0.0627,0.772,CA4 field,CA4 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA4 field <  hippocampal formation  < limbic lobe,Cholinergic and monoaminergic neurons,3.61532643878443,Cholinergic and monoaminergic neurons,3.23817115049914
ZKSCAN3,1.16e-08,zinc finger with KRAB and SCAN domains 3,++-+,+-+-+-++,Filtered_Out,0.415240499349471,0.824271947331729,+,0.83,0.0806702997021732,0.064166739,Labonte,223,1,-0.114,0.0627,0.289,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,Choroid epithelial cells,2.97874457276878,Enteric neurons,3.02516222227187
ESRRG,1.31e-07,estrogen related receptor gamma,+++-,-+------,-+-+--,0.417940823310592,0.820941490261996,+,0.836,0.0778552104294871,0.112173408,Ding,225,1,-0.114,0.0627,0.79,pontine nuclei,pontine nuclei <  basal part of pons  <  pons  <  metencephalon  < gray matter,pontine nuclei < basal part of pons,Hindbrain neurons,5.40182093186018,Hindbrain neurons,5.83466932445449
CNTN5,3.66e-07,contactin 5,-+++,++-++++-,Filtered_Out,0.862999460705522,0.428319114503004,-,0.857,0.0672025483425655,0.155386279,Labonte,230,1,-0.114,0.0627,0.584,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,Telencephalon projecting inhibitory neurons,3.03734820226223,Enteric neurons,4.74784998801108
SLC17A3,1.67e-07,solute carrier family 17 member 3,-+-+,Not_Available,Filtered_Out,0.440016923510203,0.78868378835598,+,0.88,0.0555006241094829,0.354308031548954,Ramaker,237,1,-0.114,0.0627,0.541,VIIB,VIIB <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIB <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,Telencephalon projecting excitatory neurons,4.85702161027097,Telencephalon projecting excitatory neurons,5.30564455534324
SCAI,1.19e-07,suppressor of cancer cell invasion,-+++,-+-+--+-,Not_Available,0.445929766387697,0.756939814255604,+,0.892,0.0497035413013834,0.043465103,Labonte,240,1,-0.114,0.0627,0.677,cuneus striate,cuneus striate <  cuneus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,cuneus striate <  cuneus  < occipital lobe,Cholinergic and monoaminergic neurons,2.94660481436602,Cholinergic and monoaminergic neurons,3.17519641074897
SORCS3,2.27e-19,sortilin related VPS10 domain containing receptor 3,-+++,+-++----,+-----,0.456803426999656,0.825635245018496,+,0.914,0.039240650951429,0.060374167,Labonte,246,1,-0.114,0.0627,0.601,claustrum,claustrum <  cerebral nuclei  <  telencephalon  < gray matter,claustrum < cerebral nuclei,Cholinergic and monoaminergic neurons,4.41892358784785,Cholinergic and monoaminergic neurons,4.66244545834245
FCF1,4.33e-08,FCF1 rRNA-processing protein,----,+++++-++,Filtered_Out,0.458304528769363,0.805383274877685,+,0.917,0.0378158555576815,0.050312127,Labonte,247,1,-0.114,0.0627,0.395,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Cholinergic and monoaminergic neurons,1.82468136186401,Sympathetic noradrenergic neurons,4.46050743918228
ZSCAN16,6.65e-13,zinc finger and SCAN domain containing 16,----,+++-+-+-,Filtered_Out,0.713551326352482,0.48012212632848,-,0.96,0.0176182835346553,0.0542171585165839,Ramaker,258,1,-0.114,0.0627,0.612,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Not_Available,Not_Available,Not_Available,Not_Available
IK,2.32e-06,IK cytokine,+-+-,+-+-++++,+-+-++,0.842740271003187,0.486714979834635,-,0.973,0.0116952914202155,0.117310674,Ding,262,1,-0.114,0.0627,0.161,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Cholinergic and monoaminergic neurons,2.60727674107684,Sympathetic cholinergic neurons,2.48710849996183
SLC44A4,7.98e-07,solute carrier family 44 member 4,+---,Not_Available,Filtered_Out,0.518766155801453,0.797809323341158,+,1,0,0.561334216743015,Ramaker,269,1,-0.114,0.0627,0.863,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Subcommissural organ hypendymal cells,5.36266914880441,Subcommissural organ hypendymal cells,5.85408230025674
