gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,min_p_study,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p,DE_Prior_Rank,brain_region,region_location,slim_region_location,cns_cell_type_taxon,cns_cell_type_taxon_zscore,cell_type_taxon,cell_type_taxon_zscore
CACNA2D1,2.52e-06,calcium voltage-gated channel auxiliary subunit alpha2delta 1,+-+,+-+-+-,-+-+,0.313877771247144,0.337908198076338,+,0.628,0.202209444184041,0.039560861,Ding,169,1,0.029,0.636,0.899,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,Cholinergic and monoaminergic neurons,3.95873227162061,Enteric neurons,2.70476378072363
FANCL,4.58e-07,FA complementation group L,--+,----++,-+++,0.655955372766876,0.315382529064243,-,0.631,0.200132372861044,0.10532925,Labonte,170,1,0.029,0.636,0.696,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Choroid epithelial cells,3.1314143729005,Sympathetic noradrenergic neurons,3.6759759913453
HIST1H2AL,3.49e-11,histone cluster 1 H2A family member l,++-,Not_Available,Not_Available,0.321711141320714,0.800988899142457,+,0.643,0.191503902929473,0.288870065997575,Ramaker,173,1,0.029,0.636,0.443,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
TMX2,1.49e-07,thioredoxin related transmembrane protein 2,+--,---++-,Not_Available,0.324933108174522,0.518742007022105,+,0.65,0.187176039482458,0.0233030520770075,Ramaker,175,1,0.029,0.636,0.238,subthalamic nucleus,subthalamic nucleus <  subthalamus  <  diencephalon  < gray matter,subthalamic nucleus < subthalamus,Cholinergic and monoaminergic neurons,3.21900484937128,Sympathetic noradrenergic neurons,3.31975245299273
SLC17A3,1.67e-07,solute carrier family 17 member 3,--+,Not_Available,Filtered_Out,0.83329291870799,0.325039057835083,-,0.65,0.187034453870782,0.354706256414097,Ramaker,175,1,0.029,0.636,0.541,VIIB,VIIB <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIB <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,Telencephalon projecting excitatory neurons,4.85702161027097,Telencephalon projecting excitatory neurons,5.30564455534324
APOPT1,9.26e-09,"apoptogenic 1, mitochondrial",-+-,+-++--,Not_Available,0.32918901582873,0.569130595928919,+,0.658,0.181524668818136,0.0359100205795819,Ramaker,177,1,0.029,0.636,0.261,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
TENM2,2.77e-14,teneurin transmembrane protein 2,--+,+++-+-,--++,0.694536935178648,0.329215510460292,-,0.658,0.181489716226426,0.102256648,Ding,177,1,0.029,0.636,0.975,cuneus striate,cuneus striate <  cuneus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,cuneus striate <  cuneus  < occipital lobe,Cholinergic and monoaminergic neurons,3.09093088910256,Cholinergic and monoaminergic neurons,3.35455660793708
CELF4,8.75e-10,CUGBP Elav-like family member 4,-++,-+++--,+--+,0.341717877920463,0.725136256491757,+,0.683,0.165302303620087,0.032633708,Ding,184,1,0.029,0.636,0.739,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,Cholinergic and monoaminergic neurons,3.77580205597784,Cholinergic and monoaminergic neurons,3.48238762624301
FAM120AOS,2.42e-06,family with sequence similarity 120A opposite strand,+--,-++-++,Not_Available,0.355648780212831,0.591377042737075,+,0.711,0.147948680822029,0.0579810256889315,Ramaker,191,1,0.029,0.636,0.504,caudal group of intralaminar nuclei,caudal group of intralaminar nuclei <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,caudal group of intralaminar nuclei < dorsal thalamus,Not_Available,Not_Available,Not_Available,Not_Available
PCDHA3,1.06e-07,protocadherin alpha 3,--+,+-+-++,Filtered_Out,0.563173551307525,0.362499455828887,-,0.725,0.139662645375734,0.0685730119174116,Ramaker,195,1,0.029,0.636,0.0941,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,Cholinergic and monoaminergic neurons,3.82520183583016,Cholinergic and monoaminergic neurons,3.76612977790557
BSN,1.61e-06,bassoon presynaptic cytomatrix protein,+-+,++++-+,+---,0.457002928633913,0.370509165065306,-,0.741,0.130171049002969,0.022926033,Labonte,199,1,0.029,0.636,0.646,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,Telencephalon projecting excitatory neurons,3.40809003508677,Telencephalon projecting excitatory neurons,3.05486009834863
ZKSCAN3,1.16e-08,zinc finger with KRAB and SCAN domains 3,-++,+-++++,Filtered_Out,0.374382883583897,0.955895390432817,+,0.749,0.125654019331352,0.361798589178665,Ramaker,201,1,0.029,0.636,0.289,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,Choroid epithelial cells,2.97874457276878,Enteric neurons,3.02516222227187
C7orf72,8.26e-07,spermatogenesis associated 48,-+-,Not_Available,Not_Available,0.724863196964405,0.374874203102869,-,0.75,0.125084448778557,0.253217954164492,Ramaker,202,1,0.029,0.636,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
CDK14,2.93e-07,cyclin dependent kinase 14,+-+,-+++--,---+,0.375033592544506,0.409542772574031,+,0.75,0.124899834199483,0.029788858,Ding,202,1,0.029,0.636,0.772,CA4 field,CA4 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA4 field <  hippocampal formation  < limbic lobe,Cholinergic and monoaminergic neurons,3.61532643878443,Cholinergic and monoaminergic neurons,3.23817115049914
ZHX3,2.34e-07,zinc fingers and homeoboxes 3,+-+,----+-,+-+-,0.747303115452644,0.376670226993346,-,0.753,0.123008710555651,0.087707865,Ding,203,1,0.029,0.636,0.409,globus pallidus internal segment,globus pallidus internal segment <  globus pallidus  <  basal ganglia  <  cerebral nuclei  <  telencephalon  < gray matter,globus pallidus internal segment <  globus pallidus  < basal ganglia,Cholinergic and monoaminergic neurons,2.85813733182106,Cholinergic and monoaminergic neurons,2.14018429531549
SLC44A4,7.98e-07,solute carrier family 44 member 4,-+-,Not_Available,Filtered_Out,0.384022191788088,0.610531504199641,+,0.768,0.114613682331425,0.198893906098553,Ramaker,207,1,0.029,0.636,0.863,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Subcommissural organ hypendymal cells,5.36266914880441,Subcommissural organ hypendymal cells,5.85408230025674
ZNF445,3.53e-10,zinc finger protein 445,-+-,+---++,++++,0.385085757405094,0.581226639227095,+,0.77,0.113412548021158,0.031563494,Labonte,207,1,0.029,0.636,0.138,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,Ependymal cells,2.52523202936322,Enteric neurons,2.82039486606516
TCTEX1D1,6.7e-08,Tctex1 domain containing 1,+-+,++--+-,Filtered_Out,0.393925035587567,0.697127520393895,+,0.788,0.103556421414621,0.074252194,Labonte,212,1,0.029,0.636,0.518,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Ependymal cells,5.49021351946159,Ependymal cells,5.78194929693987
MYBPC3,1.39e-06,"myosin binding protein C, cardiac",++-,Not_Available,++--,0.484465215618932,0.395280723367382,-,0.791,0.10206436869101,0.043225843,Ding,213,1,0.029,0.636,0.231,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
C1QTNF7,2.61e-06,C1q and TNF related 7,++-,+++-+-,Filtered_Out,0.396034648705699,0.880958910642294,+,0.792,0.101236820725116,0.312928050749874,Ramaker,213,1,0.029,0.636,0.915,central nucleus,central nucleus <  amygdala  <  cerebral nuclei  <  telencephalon  < gray matter,central nucleus < amygdala,Vascular smooth muscle cells,5.39118336166938,Sympathetic cholinergic neurons,5.94818233010013
SPPL3,2.85e-10,signal peptide peptidase like 3,+--,---+++,Not_Available,0.602025138989895,0.400769344476031,-,0.802,0.0960755101247181,0.078087774,Labonte,216,1,0.029,0.636,0.373,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Cholinergic and monoaminergic neurons,3.6523698477599,Peripheral sensory neurofilament neurons,2.35524857505318
GRM8,1.8e-12,glutamate metabotropic receptor 8,+-+,+---++,---+,0.421748739485059,0.503317037663578,+,0.843,0.0739162110843433,0.076264794,Ding,227,1,0.029,0.636,0.571,pontine nuclei,pontine nuclei <  basal part of pons  <  pons  <  metencephalon  < gray matter,pontine nuclei < basal part of pons,Hindbrain neurons,4.99345404558307,Hindbrain neurons,5.10986286366373
ZNF197,2.28e-10,zinc finger protein 197,-++,-----+,Filtered_Out,0.898889271582813,0.43432906706333,-,0.869,0.0611511092524301,0.188294512,Labonte,234,1,0.029,0.636,0.249,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Not_Available,Not_Available,Not_Available,Not_Available
LIN28B,6.57e-10,lin-28 homolog B,+++,+----+,Filtered_Out,0.441075762732506,0.835147862274263,+,0.882,0.05445681053569,0.155447021,Labonte,237,1,0.029,0.636,0.913,preoptic region,preoptic region <  hypothalamus  <  diencephalon  < gray matter,preoptic region < hypothalamus,Cholinergic and monoaminergic neurons,4.06515548838301,Cholinergic and monoaminergic neurons,3.59561227412821
SHISA9,8.98e-17,shisa family member 9,+-+,+-+-++,Not_Available,0.443119694303292,0.80668216571281,+,0.886,0.052448951805713,0.154214136,Labonte,238,1,0.029,0.636,0.755,lateral mammillary nucleus,lateral mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,lateral mammillary nucleus <  mammillary body  < mammillary region,Glutamatergic neuroblasts,3.68661985995387,Glutamatergic neuroblasts,3.55297161097771
ITGB6,2.03e-06,integrin subunit beta 6,-+-,Missing_P_Values,Filtered_Out,0.446583620227742,0.706750067727986,+,0.893,0.0490672143403264,0.33610880814191,Ramaker,240,1,0.029,0.636,0.971,bed nucleus of stria terminalis,bed nucleus of stria terminalis <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,bed nucleus of stria terminalis <  substantia innominata  < basal forebrain,Choroid epithelial cells,5.16795646015945,Enteric neurons,5.12420563011828
DCDC1,7.46e-09,doublecortin domain containing 1,-++,+---+-,Filtered_Out,0.519606532477303,0.446941121043205,-,0.894,0.048719690354599,0.052293358,Labonte,240,1,0.029,0.636,Not_Available,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Not_Available,Not_Available,Not_Available,Not_Available
DCDC5,2.49e-09,doublecortin domain containing 1,-++,+---+-,Filtered_Out,0.519606532477303,0.446941121043205,-,0.894,0.048719690354599,0.052293358,Labonte,240,1,0.029,0.636,0.306,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
SDK1,9.19e-09,sidekick cell adhesion molecule 1,+++,++++--,Filtered_Out,0.447969000792266,0.920686444081884,+,0.896,0.0477220422366696,0.292965272,Labonte,241,1,0.029,0.636,0.705,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,Cholinergic and monoaminergic neurons,2.72364693590745,Peripheral sensory peptidergic neurons,2.66671939497139
DLST,8.87e-10,dihydrolipoamide S-succinyltransferase,+--,+---++,Not_Available,0.452915327384355,0.771782394702074,+,0.906,0.0429529861794226,0.244004872354227,Ramaker,244,1,0.029,0.636,0.26,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,Hindbrain neurons,3.72501634524872,Peripheral sensory neurofilament neurons,4.18562972777196
RAB27B,1.39e-09,"RAB27B, member RAS oncogene family",+-+,+++--+,Filtered_Out,0.463601554143463,0.458736661466739,-,0.917,0.0374065547284276,0.092923823,Labonte,247,1,0.029,0.636,0.948,parahippocampal gyrus lateral bank of gyrus,parahippocampal gyrus lateral bank of gyrus <  parahippocampal gyrus  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,parahippocampal gyrus lateral bank of gyrus <  parahippocampal gyrus  < limbic lobe,Cholinergic and monoaminergic neurons,4.79270573437319,Peripheral sensory non-peptidergic neurons,5.27957924833239
IQCJ-SCHIP1,1.37e-07,IQCJ-SCHIP1 readthrough,+-+,+++-+-,Not_Available,0.475745550006419,0.462934631270246,-,0.926,0.0334503335834702,0.058049956,Labonte,249,1,0.029,0.636,Not_Available,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,Not_Available,Not_Available,Not_Available,Not_Available
PLCG1,2.94e-07,phospholipase C gamma 1,+--,++++++,+++-,0.468877343901443,0.898222984631132,+,0.938,0.0279107561488877,0.201499789,Labonte,252,1,0.029,0.636,0.252,VIIIA lateral hemisphere,VIIIA lateral hemisphere <  VIIIA  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIA lateral hemisphere <  VIIIA  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Cholinergic and monoaminergic neurons,2.79853012943192,Cholinergic and monoaminergic neurons,2.64183744677499
TMEM42,4.87e-07,transmembrane protein 42,++-,-+++++,Not_Available,0.472100941959517,0.804094491617439,+,0.944,0.0249351373777308,0.090333036,Labonte,254,1,0.029,0.636,0.325,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Telencephalon projecting excitatory neurons,3.87566283100583,Peripheral sensory non-peptidergic neurons,2.85212076708556
DRD2,5.35e-14,dopamine receptor D2,+-+,+--++-,Not_Available,0.820259382019041,0.473036517407987,-,0.946,0.024075335698389,0.058694126,Labonte,254,1,0.029,0.636,0.439,substantia nigra pars compacta,substantia nigra pars compacta <  substantia nigra  <  midbrain tegmentum  <  mesencephalon  < gray matter,substantia nigra pars compacta < substantia nigra,Telencephalon projecting inhibitory neurons,5.03265317639234,Telencephalon projecting inhibitory neurons,5.48879160941623
FH,1.47e-06,fumarate hydratase,+--,+++---,+--+,0.7941348218928,0.473332682053165,-,0.947,0.0238035122379305,0.118500912188836,Ramaker,255,1,0.029,0.636,0.609,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,Hindbrain neurons,2.1607250056768,Sympathetic cholinergic neurons,3.39436911319744
BTN3A3,6.6e-08,butyrophilin subfamily 3 member A3,+--,++-+-+,++++,0.475406359612451,0.899026478961973,+,0.951,0.0219050172549194,0.302684086,Labonte,256,1,0.029,0.636,0.829,supraoptic nucleus,supraoptic nucleus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,supraoptic nucleus < anterior hypothalamic region,Not_Available,Not_Available,Not_Available,Not_Available
OTX2,8.91e-07,orthodenticle homeobox 2,-+-,Missing_P_Values,Filtered_Out,0.475980325593136,0.749859454412038,+,0.952,0.0213810025880557,0.46463414151601,Ramaker,256,1,0.029,0.636,0.728,superior colliculus,superior colliculus <  midbrain tectum  <  mesencephalon  < gray matter,superior colliculus < midbrain tectum,Choroid epithelial cells,5.19914973565724,Choroid epithelial cells,5.67783562285583
ZKSCAN7,5.11e-10,zinc finger with KRAB and SCAN domains 7,+++,+---++,Filtered_Out,0.482131756111868,0.959825821831871,+,0.964,0.0158042666510929,0.41682393,Labonte,259,1,0.029,0.636,0.788,IX,IX <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IX <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,Hindbrain neurons,4.76743992832076,Hindbrain neurons,4.64540988182165
ANKK1,5.17e-09,ankyrin repeat and kinase domain containing 1,-+-,Missing_P_Values,Filtered_Out,0.767539193061427,0.48253081073366,-,0.965,0.0154449550408686,0.558190532528566,Ramaker,260,1,0.029,0.636,Not_Available,IV,IV <  anterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IV <  anterior lobe of the vermis  <  vermis  < cerebellar cortex,Ependymal cells,4.87196949618744,Ependymal cells,5.14854861636551
IK,2.32e-06,IK cytokine,++-,+++++-,-+++,0.483632997346639,0.796367963654788,+,0.967,0.0144540800615148,0.117310674,Ding,260,1,0.029,0.636,0.161,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Cholinergic and monoaminergic neurons,2.60727674107684,Sympathetic cholinergic neurons,2.48710849996183
KYNU,2.38e-06,kynureninase,-++,+-++-+,Filtered_Out,0.484807127476546,0.854433738918375,+,0.97,0.0134010082747776,0.169108158,Labonte,261,1,0.029,0.636,0.993,supraoptic nucleus,supraoptic nucleus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,supraoptic nucleus < anterior hypothalamic region,Vascular and leptomeningeal cells,3.61264722925713,Peripheral sensory neurofilament neurons,5.61856084128691
HIST1H4L,6.17e-11,histone cluster 1 H4 family member l,++-,Not_Available,Filtered_Out,0.487555626168538,0.623571789169108,+,0.975,0.0109458319735276,0.37990310508945,Ramaker,262,1,0.029,0.636,0.187,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
AP3B1,3.15e-07,adaptor related protein complex 3 subunit beta 1,-+-,---+++,-+--,0.718210999509799,0.489215563032544,-,0.978,0.0094697398809169,0.093860768,Ding,263,1,0.029,0.636,0.379,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Choroid epithelial cells,2.82888960953247,Sympathetic noradrenergic neurons,2.41682075189858
ZNF660,2.47e-10,zinc finger protein 660,-++,----++,Filtered_Out,0.490570107064219,0.608985425111019,+,0.981,0.00826892343464844,0.131673996,Labonte,264,1,0.029,0.636,0.142,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Not_Available,Not_Available,Not_Available,Not_Available
TAOK3,1.49e-08,TAO kinase 3,-+-,++--++,+-+-,0.493349150917825,0.618775329840016,+,0.987,0.00581561924274295,0.068643352,Ding,265,1,0.029,0.636,0.531,globus pallidus external segment,globus pallidus external segment <  globus pallidus  <  basal ganglia  <  cerebral nuclei  <  telencephalon  < gray matter,globus pallidus external segment <  globus pallidus  < basal ganglia,Cholinergic and monoaminergic neurons,2.87097751733794,Peripheral sensory non-peptidergic neurons,2.71069151956007
ZSCAN26,8.51e-12,zinc finger and SCAN domain containing 26,+-+,+++-++,++-+,0.668668509681527,0.62332298556698,-,1,0,0.0624403844668617,Ramaker,269,1,0.029,0.636,0.22,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Hindbrain neurons,4.0160175318489,Hindbrain neurons,3.89453876391377
PAX5,6.67e-10,paired box 5,+++,Missing_P_Values,Filtered_Out,0.513913456755804,0.77302803963609,+,1,0,0.761904915181889,Ramaker,269,1,0.029,0.636,0.983,subcuneiform nucleus,subcuneiform nucleus <  midbrain reticular formation  <  midbrain tegmentum  <  mesencephalon  < gray matter,subcuneiform nucleus < midbrain reticular formation,Cholinergic and monoaminergic neurons,5.00774337238289,Cholinergic and monoaminergic neurons,5.46886575678045
PSORS1C2,2.98e-07,psoriasis susceptibility 1 candidate 2,+--,Not_Available,Filtered_Out,0.651180544173047,0.635016559007872,-,1,0,0.787237124339924,Ramaker,269,1,0.029,0.636,0.622,lateral parabrachial nucleus,lateral parabrachial nucleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,lateral parabrachial nucleus < pontine tegmentum,Vascular endothelial cells,4.61719413561084,Vascular endothelial cells,5.0468346698786
SIM1,1.47e-06,SIM bHLH transcription factor 1,-++,Not_Available,Filtered_Out,0.579447005887487,0.639415842968649,+,1,0,0.598621374861062,Ramaker,269,1,0.029,0.636,0.05,paraventricular nucleus of the hypothalamus,paraventricular nucleus of the hypothalamus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,paraventricular nucleus of the hypothalamus < anterior hypothalamic region,Peptidergic neurons,5.56769688705994,Peptidergic neurons,6.081771755902
PCLO,6.57e-13,piccolo presynaptic cytomatrix protein,--+,-+++-+,Not_Available,0.74123072585003,0.517869435177442,-,1,0,0.31081634664984,Ramaker,269,1,0.029,0.636,0.829,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,Cholinergic and monoaminergic neurons,3.1103136786268,Cholinergic and monoaminergic neurons,3.0594309138566
ZSCAN16,6.65e-13,zinc finger and SCAN domain containing 16,-+-,+-+-++,Filtered_Out,0.704913609466502,0.683093609952376,-,1,0,0.398901595977644,Ramaker,269,1,0.029,0.636,0.612,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Not_Available,Not_Available,Not_Available,Not_Available
ZSCAN12,8.58e-11,zinc finger and SCAN domain containing 12,+--,+++-++,Filtered_Out,0.65360369499835,0.629454674544002,-,1,0,0.294296804486203,Ramaker,269,1,0.029,0.636,0.374,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Subcommissural organ hypendymal cells,2.51879530482849,Sympathetic cholinergic neurons,3.51776534571152
YLPM1,3.52e-10,YLP motif containing 1,---,+--+++,Not_Available,0.647214228263719,0.616638430949252,-,1,0,0.265119473,Labonte,269,1,0.029,0.636,0.157,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,Cholinergic and monoaminergic neurons,2.78122141791888,Cholinergic and monoaminergic neurons,2.74398735586121
NRG1,9.64e-10,neuregulin 1,+--,---+++,+++-,0.611000415673069,0.729121520748206,+,1,0,0.105320225,Ding,269,1,0.029,0.636,0.928,basal nucleus of meynert,basal nucleus of meynert <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,basal nucleus of meynert <  substantia innominata  < basal forebrain,Not_Available,Not_Available,Not_Available,Not_Available
GPC6,1.6e-09,glypican 6,+-+,+---+-,+-++,0.559926604528664,0.887817702994312,+,1,0,0.228682959,Ding,269,1,0.029,0.636,0.914,locus ceruleus,locus ceruleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,locus ceruleus < pontine tegmentum,Hindbrain neurons,2.53277130763208,Enteric neurons,5.31693731683651
XRCC3,3.79e-09,X-ray repair cross complementing 3,---,++++++,Filtered_Out,0.683791553526843,0.733773366489667,+,1,0,0.4048956017703,Ramaker,269,1,0.029,0.636,0.396,IX,IX <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IX <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,Oligodendrocytes,3.64606996247222,Oligodendrocytes,3.9863850444926
TTC12,8.38e-09,tetratricopeptide repeat domain 12,---,++-+++,Filtered_Out,0.758235141889403,0.584985315146302,-,1,0,0.118917823,Labonte,269,1,0.029,0.636,0.704,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Ependymal cells,5.46313766641445,Ependymal cells,5.77921636202419
KIF15,3.68e-08,kinesin family member 15,--+,+-+--+,Filtered_Out,0.858032251129722,0.540132224503397,-,1,0,0.249129132,Labonte,269,1,0.029,0.636,0.953,lingual gyrus striate,lingual gyrus striate <  lingual gyrus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,lingual gyrus striate <  lingual gyrus  < occipital lobe,Oligodendrocyte precursor cells,5.2283916162307,Oligodendrocyte precursor cells,5.64112714107512
NKAPL,3.84e-08,NFKB activating protein like,++-,---+-+,Filtered_Out,0.707541986928647,0.610013437761642,-,1,0,0.213760906,Labonte,269,1,0.029,0.636,0.311,principal sensory nucleus of trigeminal nerve,principal sensory nucleus of trigeminal nerve <  trigeminal nuclei  <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,principal sensory nucleus of trigeminal nerve <  trigeminal nuclei  < pontine tegmentum,Ependymal cells,4.89306033512525,Ependymal cells,5.08271211725339
FCF1,4.33e-08,FCF1 rRNA-processing protein,-+-,+-+++-,Filtered_Out,0.631381248281696,0.733393508670243,+,1,0,0.307723731,Labonte,269,1,0.029,0.636,0.395,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Cholinergic and monoaminergic neurons,1.82468136186401,Sympathetic noradrenergic neurons,4.46050743918228
TRMT10C,1.08e-07,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",++-,--+---,-++-,0.9344748390558,0.523155252204059,-,1,0,0.303853704,Labonte,269,1,0.029,0.636,0.618,subthalamic nucleus,subthalamic nucleus <  subthalamus  <  diencephalon  < gray matter,subthalamic nucleus < subthalamus,Schwann cells,2.50977744130317,Sympathetic noradrenergic neurons,3.92726443641264
KMT2A,1.28e-07,lysine methyltransferase 2A,--+,+---++,--+-,0.719778847068916,0.505716428901046,-,1,0,0.060872097,Ding,269,1,0.029,0.636,0.42,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Cholinergic and monoaminergic neurons,3.78730180389794,Cholinergic and monoaminergic neurons,3.17745070473879
EP300,2.3e-07,E1A binding protein p300,--+,++-+++,+-+-,0.51951766360534,0.634613758332275,+,1,0,0.127139232,Ding,269,1,0.029,0.636,0.245,IV,IV <  anterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IV <  anterior lobe of the vermis  <  vermis  < cerebellar cortex,Cholinergic and monoaminergic neurons,3.20828803281745,Enteric neurons,3.85847334346357
FHIT,2.74e-07,fragile histidine triad,++-,+---++,----,0.728973839648444,0.761254949762843,+,1,0,0.351343074,Labonte,269,1,0.029,0.636,0.884,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
