gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Spearman_corr,Spearman_p,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p,DE_Prior_Rank,brain_region,region_location,slim_region_location,Updated_Gene_Names,cns_cell_type_taxon,cns_cell_type_taxon_zscore,cell_type_taxon,cell_type_taxon_zscore
MYBPC3,1.39e-06,"myosin binding protein C, cardiac",--+++-,Not_Available,++--++--,0.609897930569497,0.555275164936351,-,1,0.043225843,-0.0933,0.127,269,1,0.231,motor nucleus of trigeminal nerve,motor nucleus of trigeminal nerve <  trigeminal nuclei  <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,motor nucleus of trigeminal nerve <  trigeminal nuclei  < pontine tegmentum,MYBPC3,Cerebellum neurons,5.32643804682043,Cerebellum neurons,5.81557799702496
SIM1,1.47e-06,SIM bHLH transcription factor 1,+-+-++,Not_Available,Filtered_Out,0.53399498060689,0.766883413187315,+,1,0.313471928149642,-0.0933,0.127,269,1,0.05,paraventricular nucleus of the hypothalamus,paraventricular nucleus of the hypothalamus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,paraventricular nucleus of the hypothalamus < anterior hypothalamic region,SIM1,Peptidergic neurons,5.56769688705994,Peptidergic neurons,6.081771755902
SORCS3,2.27e-19,sortilin related VPS10 domain containing receptor 3,-+++-+,+-++------++,+-+---+-,0.51936599185481,0.88574745685162,+,1,0.060374167,-0.0933,0.127,269,1,0.601,claustrum,claustrum <  cerebral nuclei  <  telencephalon  < gray matter,claustrum < cerebral nuclei,SORCS3,Cholinergic and monoaminergic neurons,4.41892358784785,Cholinergic and monoaminergic neurons,4.66244545834245
RSRC1,2.6e-14,arginine and serine rich coiled-coil 1,+++-+-,+++++++--+-+,+---++-+,0.521816487669109,0.703045147139793,+,1,0.011802341,-0.0933,0.127,269,1,0.582,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,RSRC1,Di- and mesencephalon excitatory neurons,2.62208686879822,Sympathetic cholinergic neurons,4.67423024890706
DRD2,5.35e-14,dopamine receptor D2,++-+-+,--+++-+--++-,Not_Available,0.539986932288883,0.554914790966055,+,1,0.01596144,-0.0933,0.127,269,1,0.439,substantia nigra pars compacta,substantia nigra pars compacta <  substantia nigra  <  midbrain tegmentum  <  mesencephalon  < gray matter,substantia nigra pars compacta < substantia nigra,DRD2,Telencephalon projecting inhibitory neurons,5.03265317639234,Telencephalon projecting inhibitory neurons,5.48879160941623
PGBD1,5.95e-14,piggyBac transposable element derived 1,+-+---,+++-+++---+-,----++--,0.539753020762674,0.693599174319134,+,1,0.026048315,-0.0933,0.127,269,1,0.438,VIIB,VIIB <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIB <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,PGBD1,Cholinergic and monoaminergic neurons,2.54124528680014,Cholinergic and monoaminergic neurons,2.67936848883206
BTN3A2,3.96e-13,butyrophilin subfamily 3 member A2,+---+-,+-+------+--,--+-----,0.695221481109125,0.562895213238611,-,1,0.0782471868273063,-0.0933,0.127,269,1,0.845,supraoptic nucleus,supraoptic nucleus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,supraoptic nucleus < anterior hypothalamic region,BTN3A2,Not_Available,Not_Available,Not_Available,Not_Available
MEF2C,1.58e-12,myocyte enhancer factor 2C,++++++,++-+--+++--+,++-----+,0.602678025292133,0.540201583841226,-,1,0.031092416,-0.0933,0.127,269,1,0.978,lingual gyrus striate,lingual gyrus striate <  lingual gyrus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,lingual gyrus striate <  lingual gyrus  < occipital lobe,MEF2C,Telencephalon projecting excitatory neurons,5.2629976262473,Telencephalon projecting excitatory neurons,5.72876305964627
HIST1H2BL,3.54e-12,histone cluster 1 H2B family member l,+++-++,++++--+++-++,Not_Available,0.54653461612522,0.732619073600265,+,1,0.05860949,-0.0933,0.127,269,1,0.0554,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,HIST1H2BL,Non-glutamatergic neuroblasts,3.5840721171813,Non-glutamatergic neuroblasts,3.57586137470859
ZSCAN31,1.82e-10,zinc finger and SCAN domain containing 31,--+---,++--++--+--+,+++-++++,0.717217606598932,0.676492317555692,-,1,0.077669288,-0.0933,0.127,269,1,0.551,V lateral hemisphere,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,ZSCAN31,Not_Available,Not_Available,Not_Available,Not_Available
SPPL3,2.85e-10,signal peptide peptidase like 3,-+++--,++--+----+++,Not_Available,0.63996352723891,0.741623485935356,+,1,0.078087774,-0.0933,0.127,269,1,0.373,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,SPPL3,Cholinergic and monoaminergic neurons,3.6523698477599,Peripheral sensory neurofilament neurons,2.35524857505318
ZNF445,3.53e-10,zinc finger protein 445,+-+-+-,--+---+---++,++-+++++,0.755736256952518,0.617007202643158,-,1,0.031563494,-0.0933,0.127,269,1,0.138,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,ZNF445,Ependymal cells,2.52523202936322,Enteric neurons,2.82039486606516
NRG1,9.64e-10,neuregulin 1,+-++--,-----+---+++,++-++++-,0.663162534433902,0.787606275242239,+,1,0.09318633,-0.0933,0.127,269,1,0.928,basal nucleus of meynert,basal nucleus of meynert <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,basal nucleus of meynert <  substantia innominata  < basal forebrain,NRG1,Not_Available,Not_Available,Not_Available,Not_Available
GPC6,1.6e-09,glypican 6,--++-+,+++---+---+-,--+++-++,0.790077501983471,0.799495229202885,+,1,0.009493914,-0.0933,0.127,269,1,0.914,locus ceruleus,locus ceruleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,locus ceruleus < pontine tegmentum,GPC6,Hindbrain neurons,2.53277130763208,Enteric neurons,5.31693731683651
ESR2,2.67e-09,estrogen receptor 2,+++-++,+-+++++---++,Filtered_Out,0.582915112607209,0.695850537373265,+,1,0.058910126,-0.0933,0.127,269,1,0.399,paraventricular nucleus of the hypothalamus,paraventricular nucleus of the hypothalamus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,paraventricular nucleus of the hypothalamus < anterior hypothalamic region,ESR2,Cholinergic and monoaminergic neurons,5.53691415186752,Cholinergic and monoaminergic neurons,5.66013271833836
TRMT61A,3.68e-09,tRNA methyltransferase 61A,++-++-,+++-+--++-+-,Not_Available,0.617363908768985,0.533451060331484,-,1,0.022484129,-0.0933,0.127,269,1,0.267,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,TRMT61A,Telencephalon projecting excitatory neurons,2.59218425815502,Sympathetic cholinergic neurons,4.17273728456568
XRCC3,3.79e-09,X-ray repair cross complementing 3,------,-+----++++++,Filtered_Out,0.920977865048497,0.5476408495935,-,1,0.28832624553154,-0.0933,0.127,269,1,0.396,IX,IX <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IX <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,XRCC3,Oligodendrocytes,3.64606996247222,Oligodendrocytes,3.9863850444926
ZFHX4,5.27e-09,zinc finger homeobox 4,-+----,--+-++----++,+--+++++,0.639457303458779,0.664296398270115,+,1,0.025295412,-0.0933,0.127,269,1,0.799,subthalamic nucleus,subthalamic nucleus <  subthalamus  <  diencephalon  < gray matter,subthalamic nucleus < subthalamus,ZFHX4,Cholinergic and monoaminergic neurons,4.59560279366769,Cholinergic and monoaminergic neurons,4.22953199576822
ZKSCAN3,1.16e-08,zinc finger with KRAB and SCAN domains 3,+-+-++,+-+-+++-++++,Filtered_Out,0.629945469838783,0.666389417515812,+,1,0.064166739,-0.0933,0.127,269,1,0.289,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,ZKSCAN3,Choroid epithelial cells,2.97874457276878,Enteric neurons,3.02516222227187
FCF1,4.33e-08,FCF1 rRNA-processing protein,----+-,+++++++-+++-,Filtered_Out,0.553518667413858,0.722997798741895,+,1,0.050312127,-0.0933,0.127,269,1,0.395,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,FCF1,Cholinergic and monoaminergic neurons,1.82468136186401,Sympathetic noradrenergic neurons,4.46050743918228
BTN3A3,6.6e-08,butyrophilin subfamily 3 member A3,++-+--,++++++++-+-+,+---++++,0.729772608150873,0.637536467095136,-,1,0.021741573,-0.0933,0.127,269,1,0.829,supraoptic nucleus,supraoptic nucleus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,supraoptic nucleus < anterior hypothalamic region,BTN3A3,Not_Available,Not_Available,Not_Available,Not_Available
TRMT10C,1.08e-07,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",---++-,++++-+--+---,++---++-,0.597323008535177,0.732352513397205,+,1,0.01617191,-0.0933,0.127,269,1,0.618,subthalamic nucleus,subthalamic nucleus <  subthalamus  <  diencephalon  < gray matter,subthalamic nucleus < subthalamus,TRMT10C,Schwann cells,2.50977744130317,Sympathetic noradrenergic neurons,3.92726443641264
ABT1,1.16e-07,activator of basal transcription 1,++-+++,-++----+++++,+-+-+---,0.951076880286453,0.53023111997578,-,1,0.033619569,-0.0933,0.127,269,1,0.116,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,ABT1,Schwann cells,4.93427405180596,Sympathetic cholinergic neurons,3.52763677445576
SCAI,1.19e-07,suppressor of cancer cell invasion,-+++-+,-+-+----+-+-,Not_Available,0.601666650396165,0.726430798545455,+,1,0.043465103,-0.0933,0.127,269,1,0.677,cuneus striate,cuneus striate <  cuneus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,cuneus striate <  cuneus  < occipital lobe,SCAI,Cholinergic and monoaminergic neurons,2.94660481436602,Cholinergic and monoaminergic neurons,3.17519641074897
ESRRG,1.31e-07,estrogen related receptor gamma,+-++--,-+---+-----+,-+--+---,0.717111187753635,0.561497293277087,-,1,0.004561798,-0.0933,0.127,269,1,0.79,pontine nuclei,pontine nuclei <  basal part of pons  <  pons  <  metencephalon  < gray matter,pontine nuclei < basal part of pons,ESRRG,Hindbrain neurons,5.40182093186018,Hindbrain neurons,5.83466932445449
EP300,2.3e-07,E1A binding protein p300,-++--+,----+-++-+++,-++++-+-,0.547939235883676,0.589578934299769,+,1,0.037458427,-0.0933,0.127,269,1,0.245,IV,IV <  anterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IV <  anterior lobe of the vermis  <  vermis  < cerebellar cortex,EP300,Cholinergic and monoaminergic neurons,3.20828803281745,Enteric neurons,3.85847334346357
ZHX3,2.34e-07,zinc fingers and homeoboxes 3,++++-+,----------+-,--+++-+-,0.559744680560621,0.682748291900935,+,1,0.017922949,-0.0933,0.127,269,1,0.409,globus pallidus internal segment,globus pallidus internal segment <  globus pallidus  <  basal ganglia  <  cerebral nuclei  <  telencephalon  < gray matter,globus pallidus internal segment <  globus pallidus  < basal ganglia,ZHX3,Cholinergic and monoaminergic neurons,2.85813733182106,Cholinergic and monoaminergic neurons,2.14018429531549
FHIT,2.74e-07,fragile histidine triad,-+-++-,-++-+-+---++,++------,0.819505976020672,0.628700895461863,-,1,0.05022397,-0.0933,0.127,269,1,0.884,zona incerta,zona incerta <  ventral thalamus  <  thalamus  <  diencephalon  < gray matter,zona incerta <  ventral thalamus  < thalamus,FHIT,Choroid epithelial cells,5.46728167797121,Choroid epithelial cells,5.60848901548749
PCDHA4,3.57e-07,protocadherin alpha 4,+-+-++,++++-++--+--,Not_Available,0.52436855873884,0.724904865901035,+,1,0.013924381,-0.0933,0.127,269,1,Not_Available,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,PCDHA4,Telencephalon inhibitory interneurons,3.26507021155604,Enteric neurons,4.16640383809155
INPP4B,3.71e-07,inositol polyphosphate-4-phosphatase type II B,-+++-+,-+----++---+,-+--+---,0.616431026812528,0.572613698794471,-,1,0.030551685,-0.0933,0.127,269,1,0.888,basal nucleus of meynert,basal nucleus of meynert <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,basal nucleus of meynert <  substantia innominata  < basal forebrain,INPP4B,Cholinergic and monoaminergic neurons,2.85253423089451,Cholinergic and monoaminergic neurons,3.10686119920757
SOX6,4.17e-07,SRY-box 6,--+-++,+++-+-+----+,Filtered_Out,0.585714367566602,0.698473408025235,+,1,0.068401631,-0.0933,0.127,269,1,0.933,nucleus of the diagonal band horizontal division,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  < basal forebrain,SOX6,Oligodendrocyte precursor cells,3.45783989482686,Oligodendrocyte precursor cells,3.77243808724271
FANCL,4.58e-07,FA complementation group L,-----+,++++++----++,-----+++,0.521837485736309,0.688648887926872,+,1,0.101785342,-0.0933,0.127,269,1,0.696,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,FANCL,Choroid epithelial cells,3.1314143729005,Sympathetic noradrenergic neurons,3.6759759913453
ZNF35,4.66e-07,zinc finger protein 35,--+-+-,-++-+-+---+-,-++--+--,0.51098775070267,0.888315092292338,+,1,0.102838764,-0.0933,0.127,269,1,0.151,zona incerta,zona incerta <  ventral thalamus  <  thalamus  <  diencephalon  < gray matter,zona incerta <  ventral thalamus  < thalamus,ZNF35,Subcommissural organ hypendymal cells,2.00647657925701,Sympathetic cholinergic neurons,2.42941816107446
HMGN4,1.07e-06,high mobility group nucleosomal binding domain 4,++++-+,+++---+-----,----+--+,0.73894350737788,0.554965318947441,-,1,0.03756133,-0.0933,0.127,269,1,0.208,lateral mammillary nucleus,lateral mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,lateral mammillary nucleus <  mammillary body  < mammillary region,HMGN4,Not_Available,Not_Available,Not_Available,Not_Available
RAB3B,1.61e-06,"RAB3B, member RAS oncogene family",-++-++,+-+-+----+-+,++--+--+,0.771582572246422,0.683884696748619,-,1,0.096407959,-0.0933,0.127,269,1,0.954,nucleus of the diagonal band horizontal division,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  < basal forebrain,RAB3B,Glutamatergic neuroblasts,3.48750037565414,Sympathetic noradrenergic neurons,5.81980021903417
ATP1A3,2.03e-06,ATPase Na+/K+ transporting subunit alpha 3,++-+-+,---+-+++++--,+--+++--,0.770963948245746,0.848244418017816,+,1,0.054018165,-0.0933,0.127,269,1,0.602,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,ATP1A3,Hindbrain neurons,4.24305125178984,Hindbrain neurons,4.6154834999877
PTPRS,2.3e-06,protein tyrosine phosphatase receptor type S,-++---,---++-++++--,--+---+-,0.62576678682189,0.706321221643264,+,1,0.02752809,-0.0933,0.127,269,1,0.624,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,PTPRS,Hindbrain neurons,3.52618069083407,Hindbrain neurons,3.41680827717013
IK,2.32e-06,IK cytokine,++-++-,+-+-+++++++-,+-++-+++,0.753120844777447,0.769067403842184,+,1,0.043139419,-0.0933,0.127,269,1,0.161,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,IK,Cholinergic and monoaminergic neurons,2.60727674107684,Sympathetic cholinergic neurons,2.48710849996183
GINM1,2.54e-06,glycoprotein integral membrane 1,--+-+-,+++++++-----,+-+-++-+,0.53948207457412,0.666049209891618,+,1,0.048364513,-0.0933,0.127,269,1,0.416,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,GINM1,Pericytes,2.40051457932679,Sympathetic noradrenergic neurons,4.30444805665209
