gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Spearman_corr,Spearman_p,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p,DE_Prior_Rank,brain_region,region_location,slim_region_location,cns_cell_type_taxon,cns_cell_type_taxon_zscore,cell_type_taxon,cell_type_taxon_zscore
APOPT1,9.26e-09,"apoptogenic 1, mitochondrial",+---,+-+-+-++,Not_Available,0.311394267755558,0.255762561699833,-,0.512,0.214925128687013,-0.0253,0.68,138,1,0.261,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
IQCJ-SCHIP1,1.37e-07,IQCJ-SCHIP1 readthrough,--++,----+++-,Not_Available,0.362702836331595,0.256877300423586,-,0.514,0.058049956,-0.0253,0.68,138,1,Not_Available,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,Not_Available,Not_Available,Not_Available,Not_Available
DENND1B,1.45e-08,DENN domain containing 1B,++++,-++-++--,+-+-+-,0.271194220741214,0.258038013435698,-,0.516,0.056220037,-0.0253,0.68,139,1,0.879,abducens nucleus,abducens nucleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,abducens nucleus < pontine tegmentum,Hindbrain neurons,3.41860921719115,Hindbrain neurons,2.8469905646128
HMGN4,1.07e-06,high mobility group nucleosomal binding domain 4,++++,+++-+---,---+-+,0.2623804139566,0.277315491693265,+,0.525,0.059820225,-0.0253,0.68,141,1,0.208,lateral mammillary nucleus,lateral mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,lateral mammillary nucleus <  mammillary body  < mammillary region,Not_Available,Not_Available,Not_Available,Not_Available
LTBP3,8.14e-07,latent transforming growth factor beta binding protein 3,----,----++-+,+-+--+,0.272915496866728,0.263840721372915,-,0.528,0.027174725,-0.0253,0.68,142,1,0.827,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Choroid epithelial cells,4.66919716502908,Choroid epithelial cells,4.40627315983146
CNTNAP5,3.89e-09,contactin associated protein like 5,-+-+,-+-+++++,Filtered_Out,0.374432488867738,0.264846042471247,-,0.53,0.046032215,-0.0253,0.68,142,1,0.391,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
TAOK3,1.49e-08,TAO kinase 3,----,+---++--,-+++--,0.284915733125815,0.264873237728871,-,0.53,0.027363222,-0.0253,0.68,143,1,0.531,globus pallidus external segment,globus pallidus external segment <  globus pallidus  <  basal ganglia  <  cerebral nuclei  <  telencephalon  < gray matter,globus pallidus external segment <  globus pallidus  < basal ganglia,Cholinergic and monoaminergic neurons,2.87097751733794,Peripheral sensory non-peptidergic neurons,2.71069151956007
PCLO,6.57e-13,piccolo presynaptic cytomatrix protein,-+-+,-----+++,Not_Available,0.351134303687925,0.268262941030336,-,0.537,0.06406793,-0.0253,0.68,144,1,0.829,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,Cholinergic and monoaminergic neurons,3.1103136786268,Cholinergic and monoaminergic neurons,3.0594309138566
FAM172A,7.75e-10,family with sequence similarity 172 member A,-+-+,++-++-+-,Not_Available,0.365081567562303,0.270106074172123,-,0.54,0.094309045,-0.0253,0.68,145,1,0.505,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Oligodendrocytes,2.54488343707848,Peripheral sensory non-peptidergic neurons,2.68221919989064
ASTN2,2.19e-11,astrotactin 2,++--,--+---++,-++++-,0.300385741061529,0.273255638801031,-,0.547,0.021753736,-0.0253,0.68,147,1,0.744,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Glutamatergic neuroblasts,2.84826952671517,Enteric neurons,2.52990794163297
SDK1,9.19e-09,sidekick cell adhesion molecule 1,-+++,----++++,Filtered_Out,0.383582639095998,0.274099998675297,-,0.548,0.086095119,-0.0253,0.68,147,1,0.705,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,Cholinergic and monoaminergic neurons,2.72364693590745,Peripheral sensory peptidergic neurons,2.66671939497139
ERBB4,1.29e-13,erb-b2 receptor tyrosine kinase 4,-+++,++--++--,+-+++-,0.276871319393378,0.291699574639271,+,0.554,0.04356264,-0.0253,0.68,149,1,0.894,substantia nigra pars compacta,substantia nigra pars compacta <  substantia nigra  <  midbrain tegmentum  <  mesencephalon  < gray matter,substantia nigra pars compacta < substantia nigra,Telencephalon inhibitory interneurons,4.38370811436805,Telencephalon inhibitory interneurons,4.76943202691819
RFWD2,7e-09,COP1 E3 ubiquitin ligase,+++-,-++-+++-,+-++--,0.30783561959245,0.279697275959709,-,0.559,0.036901,-0.0253,0.68,150,1,0.202,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
PCDHA6,6.79e-07,protocadherin alpha 6,++++,+-++----,Filtered_Out,0.376352966613117,0.283158672068301,-,0.566,0.162243976,-0.0253,0.68,152,1,0.054,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Cholinergic and monoaminergic neurons,4.77894434775695,Cholinergic and monoaminergic neurons,5.12142141974706
ZKSCAN7,5.11e-10,zinc finger with KRAB and SCAN domains 7,++++,+-+-+---,Filtered_Out,0.363827621432684,0.283479594420732,-,0.567,0.179497663,-0.0253,0.68,153,1,0.788,IX,IX <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IX <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,Hindbrain neurons,4.76743992832076,Hindbrain neurons,4.64540988182165
SF3B1,1.78e-08,splicing factor 3b subunit 1,-+-+,+++-+---,+--+++,0.297844757329173,0.285945614420419,-,0.572,0.010551779,-0.0253,0.68,154,1,0.542,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Telencephalon projecting excitatory neurons,1.95965373686169,Enteric neurons,2.7602558536192
PHF2,2.32e-06,PHD finger protein 2,-+--,--+-++++,++----,0.295317289472432,0.289863155544817,-,0.58,0.014930993,-0.0253,0.68,156,1,0.125,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Cholinergic and monoaminergic neurons,2.84681986991091,Enteric neurons,3.35069240040798
ESR2,2.67e-09,estrogen receptor 2,++-+,+-+++---,Filtered_Out,0.387114564804777,0.294022298338978,-,0.588,0.058910126,-0.0253,0.68,158,1,0.399,paraventricular nucleus of the hypothalamus,paraventricular nucleus of the hypothalamus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,paraventricular nucleus of the hypothalamus < anterior hypothalamic region,Cholinergic and monoaminergic neurons,5.53691415186752,Cholinergic and monoaminergic neurons,5.66013271833836
RBMS3,7.31e-07,RNA binding motif single stranded interacting protein 3,-+-+,++--++--,Filtered_Out,0.394217041257667,0.302185345175715,-,0.604,0.06172529,-0.0253,0.68,163,1,0.927,medial mammillary nucleus,medial mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,medial mammillary nucleus <  mammillary body  < mammillary region,Cholinergic and monoaminergic neurons,4.58825511219871,Enteric neurons,3.2617952846437
CSMD1,3.31e-07,CUB and Sushi multiple domains 1,-+++,-+--+++-,+-+---,0.316134043708602,0.311411362363769,-,0.623,0.048293727,-0.0253,0.68,168,1,0.832,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,Telencephalon projecting excitatory neurons,3.00168843110949,Peripheral sensory non-peptidergic neurons,3.54623054897492
BTN3A3,6.6e-08,butyrophilin subfamily 3 member A3,+-+-,++++++-+,+--+++,0.363926411442362,0.316508213956439,-,0.633,0.053471551,-0.0253,0.68,170,1,0.829,supraoptic nucleus,supraoptic nucleus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,supraoptic nucleus < anterior hypothalamic region,Not_Available,Not_Available,Not_Available,Not_Available
LPIN3,1.01e-06,lipin 3,+---,--++-+++,Filtered_Out,0.431335503021371,0.320189618199928,-,0.64,0.170282089,-0.0253,0.68,172,1,0.0659,oculomotor nuclear complex,oculomotor nuclear complex <  midbrain tegmentum  <  mesencephalon  < gray matter,oculomotor nuclear complex < midbrain tegmentum,Vascular and leptomeningeal cells,4.95893978803052,Vascular and leptomeningeal cells,5.39737143526353
CABP1,1.01e-08,calcium binding protein 1,+-+-,-+--++++,+++---,0.362292969280796,0.324595044516682,-,0.649,0.031571787,-0.0253,0.68,175,1,0.769,postcentral gyrus bank of the central sulcus,postcentral gyrus bank of the central sulcus <  postcentral gyrus  <  parietal lobe  <  cerebral cortex  <  telencephalon  < gray matter,postcentral gyrus bank of the central sulcus <  postcentral gyrus  < parietal lobe,Not_Available,Not_Available,Not_Available,Not_Available
SLC17A3,1.67e-07,solute carrier family 17 member 3,-+-+,Not_Available,Filtered_Out,0.324987167056408,0.329739904175222,+,0.65,0.48105241729751,-0.0253,0.68,175,1,0.541,VIIB,VIIB <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIB <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,Telencephalon projecting excitatory neurons,4.85702161027097,Telencephalon projecting excitatory neurons,5.30564455534324
GPC5,1.35e-07,glypican 5,++-+,++++----,++-+-+,0.372819991920079,0.328946929675948,-,0.658,0.026207921,-0.0253,0.68,177,1,0.768,pontine nuclei,pontine nuclei <  basal part of pons  <  pons  <  metencephalon  < gray matter,pontine nuclei < basal part of pons,Astrocytes,3.27197638308806,Peripheral sensory non-peptidergic neurons,4.29845432769986
TMEM67,3.38e-07,transmembrane protein 67,+--+,+++-++--,Filtered_Out,0.445788306396258,0.330961174127634,-,0.662,0.075254204,-0.0253,0.68,178,1,0.566,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Ependymal cells,4.92843260898498,Ependymal cells,5.1952029590477
RAB3B,1.61e-06,"RAB3B, member RAS oncogene family",-+-+,+-+----+,++-+-+,0.333079753901325,0.334112116807292,+,0.666,0.096407959,-0.0253,0.68,179,1,0.954,nucleus of the diagonal band horizontal division,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  < basal forebrain,Glutamatergic neuroblasts,3.48750037565414,Sympathetic noradrenergic neurons,5.81980021903417
CCDC36,6.57e-07,coiled-coil domain containing 36,--++,+++--+-+,Filtered_Out,0.413801837667777,0.333575961730701,-,0.667,0.232396459,-0.0253,0.68,179,1,0.054,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
TCAIM,1.4e-07,"T cell activation inhibitor, mitochondrial",-+++,-++-++--,-++-++,0.339722139933379,0.333858892633692,-,0.668,0.059828325,-0.0253,0.68,180,1,0.608,III paravermis,III paravermis <  III  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,III paravermis <  III  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Cholinergic and monoaminergic neurons,4.40168938019485,Peripheral sensory neurofilament neurons,3.06888058391449
ANKK1,5.17e-09,ankyrin repeat and kinase domain containing 1,+---,Missing_P_Values,Filtered_Out,0.336907545770832,0.339892767510837,+,0.674,0.433844549461436,-0.0253,0.68,181,1,Not_Available,IV,IV <  anterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IV <  anterior lobe of the vermis  <  vermis  < cerebellar cortex,Ependymal cells,4.87196949618744,Ependymal cells,5.14854861636551
CELF4,8.75e-10,CUGBP Elav-like family member 4,+--+,+----+++,-+-+-+,0.341307271692113,0.340759718658798,-,0.682,0.032633708,-0.0253,0.68,183,1,0.739,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,Cholinergic and monoaminergic neurons,3.77580205597784,Cholinergic and monoaminergic neurons,3.48238762624301
MOB4,6.09e-07,"MOB family member 4, phocein",-+++,++++----,Not_Available,0.455362125605645,0.34105722488113,-,0.682,0.160268535,-0.0253,0.68,183,1,Not_Available,medial geniculate complex,medial geniculate complex <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,medial geniculate complex < dorsal thalamus,Cholinergic and monoaminergic neurons,3.75319945850413,Sympathetic noradrenergic neurons,2.82015204088842
LRP1B,2.73e-09,LDL receptor related protein 1B,++-+,++----+-,-++++-,0.345861588989696,0.348196447659673,+,0.692,0.069996161,-0.0253,0.68,186,1,0.865,parolfactory gyri,parolfactory gyri <  frontal lobe  <  cerebral cortex  <  telencephalon  < gray matter,parolfactory gyri < frontal lobe,Dentate gyrus granule neurons,2.87143582823708,Dentate gyrus granule neurons,3.14664401885536
TTC12,8.38e-09,tetratricopeptide repeat domain 12,+---,+++-++-+,Filtered_Out,0.444917831355992,0.349263706281147,-,0.699,0.118917823,-0.0253,0.68,188,1,0.704,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Ependymal cells,5.46313766641445,Ependymal cells,5.77921636202419
ATP1A3,2.03e-06,ATPase Na+/K+ transporting subunit alpha 3,+-++,---+++++,+-+++-,0.349604261115394,0.358135512734979,+,0.699,0.054018165,-0.0253,0.68,188,1,0.602,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,Hindbrain neurons,4.24305125178984,Hindbrain neurons,4.6154834999877
OTX2,8.91e-07,orthodenticle homeobox 2,-+--,Missing_P_Values,Filtered_Out,0.350938230764843,0.353068674423911,+,0.702,0.44509603350829,-0.0253,0.68,189,1,0.728,superior colliculus,superior colliculus <  midbrain tectum  <  mesencephalon  < gray matter,superior colliculus < midbrain tectum,Choroid epithelial cells,5.19914973565724,Choroid epithelial cells,5.67783562285583
GRM8,1.8e-12,glutamate metabotropic receptor 8,+-++,----+---,++---+,0.373615599253541,0.355447252364098,-,0.711,0.056769944,-0.0253,0.68,191,1,0.571,pontine nuclei,pontine nuclei <  basal part of pons  <  pons  <  metencephalon  < gray matter,pontine nuclei < basal part of pons,Hindbrain neurons,4.99345404558307,Hindbrain neurons,5.10986286366373
PLCG1,2.94e-07,phospholipase C gamma 1,--+-,+---++++,---++-,0.370023834098598,0.36549570953337,-,0.731,0.051410272,-0.0253,0.68,197,1,0.252,VIIIA lateral hemisphere,VIIIA lateral hemisphere <  VIIIA  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIA lateral hemisphere <  VIIIA  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Cholinergic and monoaminergic neurons,2.79853012943192,Cholinergic and monoaminergic neurons,2.64183744677499
XRCC3,3.79e-09,X-ray repair cross complementing 3,----,-+--++++,Filtered_Out,0.456704550524404,0.36818425274058,-,0.736,0.470580959,-0.0253,0.68,198,1,0.396,IX,IX <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IX <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,Oligodendrocytes,3.64606996247222,Oligodendrocytes,3.9863850444926
CRB1,2.5e-07,crumbs cell polarity complex component 1,++-+,+++-----,++-+-+,0.370500830655813,0.373439722368822,+,0.741,0.000989607,-0.0253,0.68,199,1,0.623,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Cholinergic and monoaminergic neurons,4.97477673825537,Cholinergic and monoaminergic neurons,5.4162160540302
ESRRG,1.31e-07,estrogen related receptor gamma,+++-,-+------,-+-+--,0.381007306638563,0.374536913068737,-,0.749,0.112173408,-0.0253,0.68,202,1,0.79,pontine nuclei,pontine nuclei <  basal part of pons  <  pons  <  metencephalon  < gray matter,pontine nuclei < basal part of pons,Hindbrain neurons,5.40182093186018,Hindbrain neurons,5.83466932445449
PCDHA5,4.3e-07,protocadherin alpha 5,++++,+---+-+-,Filtered_Out,0.489217351606405,0.378422020668784,-,0.757,0.197965233,-0.0253,0.68,204,1,0.168,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,Telencephalon projecting excitatory neurons,3.09301432512295,Telencephalon projecting excitatory neurons,3.15373800849243
PSORS1C2,2.98e-07,psoriasis susceptibility 1 candidate 2,+-+-,Not_Available,Filtered_Out,0.379398847886842,0.380675336527493,+,0.759,0.437297650252823,-0.0253,0.68,204,1,0.622,lateral parabrachial nucleus,lateral parabrachial nucleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,lateral parabrachial nucleus < pontine tegmentum,Vascular endothelial cells,4.61719413561084,Vascular endothelial cells,5.0468346698786
ZNF35,4.66e-07,zinc finger protein 35,-+--,-++-+---,-+--+-,0.398412116390646,0.385315475912403,-,0.771,0.170828674,-0.0253,0.68,207,1,0.151,zona incerta,zona incerta <  ventral thalamus  <  thalamus  <  diencephalon  < gray matter,zona incerta <  ventral thalamus  < thalamus,Subcommissural organ hypendymal cells,2.00647657925701,Sympathetic cholinergic neurons,2.42941816107446
KIF15,3.68e-08,kinesin family member 15,+--+,+++-+-+-,Filtered_Out,0.505377735226323,0.386169016258108,-,0.772,0.141769699,-0.0253,0.68,208,1,0.953,lingual gyrus striate,lingual gyrus striate <  lingual gyrus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,lingual gyrus striate <  lingual gyrus  < occipital lobe,Oligodendrocyte precursor cells,5.2283916162307,Oligodendrocyte precursor cells,5.64112714107512
CACNA1E,2.86e-11,calcium voltage-gated channel subunit alpha1 E,-+-+,---+----,+-+-+-,0.386318925639205,0.387396176399952,+,0.773,0.022634176,-0.0253,0.68,208,1,0.753,inferior olivary complex,inferior olivary complex <  myelencephalon  < gray matter,inferior olivary complex <  myelencephalon  < gray matter,Telencephalon projecting excitatory neurons,2.93957441095919,Telencephalon projecting excitatory neurons,3.11168061889145
HIST1H4L,6.17e-11,histone cluster 1 H4 family member l,--+-,Not_Available,Filtered_Out,0.386927508127531,0.388375541866302,+,0.774,0.400202223329163,-0.0253,0.68,208,1,0.187,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
CNTN5,3.66e-07,contactin 5,-+++,++-++++-,Filtered_Out,0.527520909783176,0.399600984108201,-,0.799,0.155386279,-0.0253,0.68,215,1,0.584,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,Telencephalon projecting inhibitory neurons,3.03734820226223,Enteric neurons,4.74784998801108
FANCL,4.58e-07,FA complementation group L,---+,++++----,----++,0.42149578631364,0.399997611086524,-,0.8,0.101785342,-0.0253,0.68,215,1,0.696,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Choroid epithelial cells,3.1314143729005,Sympathetic noradrenergic neurons,3.6759759913453
MYBPC3,1.39e-06,"myosin binding protein C, cardiac",-++-,Not_Available,++-++-,0.402906052680527,0.509908160060662,+,0.806,0.043225843,-0.0253,0.68,217,1,0.231,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
HTT,8.85e-07,huntingtin,++++,----++++,Not_Available,0.523999867355242,0.405371842525269,-,0.811,0.057434382,-0.0253,0.68,218,1,0.321,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,Cholinergic and monoaminergic neurons,3.05514778378566,Cholinergic and monoaminergic neurons,2.63698335319815
PAX5,6.67e-10,paired box 5,++++,Missing_P_Values,Filtered_Out,0.417693360711841,0.418468031711629,+,0.835,0.711445910686,-0.0253,0.68,225,1,0.983,subcuneiform nucleus,subcuneiform nucleus <  midbrain reticular formation  <  midbrain tegmentum  <  mesencephalon  < gray matter,subcuneiform nucleus < midbrain reticular formation,Cholinergic and monoaminergic neurons,5.00774337238289,Cholinergic and monoaminergic neurons,5.46886575678045
TRMT10C,1.08e-07,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",--+-,++++--+-,++--+-,0.420126805163955,0.427409907851635,+,0.84,0.017959925,-0.0253,0.68,226,1,0.618,subthalamic nucleus,subthalamic nucleus <  subthalamus  <  diencephalon  < gray matter,subthalamic nucleus < subthalamus,Schwann cells,2.50977744130317,Sympathetic noradrenergic neurons,3.92726443641264
SORCS3,2.27e-19,sortilin related VPS10 domain containing receptor 3,-+++,+-++----,+-----,0.457049448628432,0.421320981946645,-,0.843,0.060374167,-0.0253,0.68,227,1,0.601,claustrum,claustrum <  cerebral nuclei  <  telencephalon  < gray matter,claustrum < cerebral nuclei,Cholinergic and monoaminergic neurons,4.41892358784785,Cholinergic and monoaminergic neurons,4.66244545834245
BSN,1.61e-06,bassoon presynaptic cytomatrix protein,++++,----++++,++++--,0.464165388010847,0.425048986569763,-,0.85,0.022926033,-0.0253,0.68,229,1,0.646,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,Telencephalon projecting excitatory neurons,3.40809003508677,Telencephalon projecting excitatory neurons,3.05486009834863
NRG1,9.64e-10,neuregulin 1,+++-,-------+,+++++-,0.443158108843939,0.428147030488254,-,0.856,0.09318633,-0.0253,0.68,230,1,0.928,basal nucleus of meynert,basal nucleus of meynert <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,basal nucleus of meynert <  substantia innominata  < basal forebrain,Not_Available,Not_Available,Not_Available,Not_Available
SLC44A4,7.98e-07,solute carrier family 44 member 4,+---,Not_Available,Filtered_Out,0.440369588775452,0.439539128450833,-,0.879,0.759717334115505,-0.0253,0.68,236,1,0.863,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Subcommissural organ hypendymal cells,5.36266914880441,Subcommissural organ hypendymal cells,5.85408230025674
ANKHD1-EIF4EBP3,2.53e-06,ANKHD1-EIF4EBP3 readthrough,-++-,--+-+---,Not_Available,0.572087911720866,0.446731100670981,-,0.893,0.302790353,-0.0253,0.68,240,1,Not_Available,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Hindbrain neurons,3.52796464439445,Enteric neurons,3.36518049160504
ELAVL2,9e-08,ELAV like RNA binding protein 2,++++,------+-,---+-+,0.449290257228616,0.455003776380096,+,0.899,0.115659082,-0.0253,0.68,242,1,0.926,substantia nigra pars compacta,substantia nigra pars compacta <  substantia nigra  <  midbrain tegmentum  <  mesencephalon  < gray matter,substantia nigra pars compacta < substantia nigra,Cholinergic and monoaminergic neurons,4.4912440824609,Cholinergic and monoaminergic neurons,3.95611796344017
TENM2,2.77e-14,teneurin transmembrane protein 2,++-+,----+++-,+++--+,0.467603179019128,0.4507028186869,-,0.901,0.102256648,-0.0253,0.68,242,1,0.975,cuneus striate,cuneus striate <  cuneus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,cuneus striate <  cuneus  < occipital lobe,Cholinergic and monoaminergic neurons,3.09093088910256,Cholinergic and monoaminergic neurons,3.35455660793708
ANKHD1,2.08e-06,ankyrin repeat and KH domain containing 1,-+--,+-+--+--,Filtered_Out,0.580749623795999,0.459493958694334,-,0.919,0.154516459,-0.0253,0.68,247,1,Not_Available,IV lateral hemisphere,IV lateral hemisphere <  IV  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IV lateral hemisphere <  IV  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Hindbrain neurons,3.52796464439445,Enteric neurons,3.36518049160504
NKAPL,3.84e-08,NFKB activating protein like,--+-,+-+----+,Filtered_Out,0.576437474296334,0.469509628432445,-,0.939,0.330396862,-0.0253,0.68,253,1,0.311,principal sensory nucleus of trigeminal nerve,principal sensory nucleus of trigeminal nerve <  trigeminal nuclei  <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,principal sensory nucleus of trigeminal nerve <  trigeminal nuclei  < pontine tegmentum,Ependymal cells,4.89306033512525,Ependymal cells,5.08271211725339
ASIC2,3.77e-07,acid sensing ion channel subunit 2,+++-,---+-+++,Filtered_Out,0.592360760679208,0.470540500227754,-,0.941,0.264999577,-0.0253,0.68,253,1,0.365,nucleus of the diagonal band horizontal division,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  < basal forebrain,Cholinergic and monoaminergic neurons,4.82497568531923,Peripheral sensory non-peptidergic neurons,3.67800059222537
SPPL3,2.85e-10,signal peptide peptidase like 3,-++-,++-----+,Not_Available,0.598874670293832,0.4739211902241,-,0.948,0.078087774,-0.0253,0.68,255,1,0.373,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Cholinergic and monoaminergic neurons,3.6523698477599,Peripheral sensory neurofilament neurons,2.35524857505318
ITGB6,2.03e-06,integrin subunit beta 6,++--,Missing_P_Values,Filtered_Out,0.490902868875834,0.488307095596623,-,0.977,0.858660965770931,-0.0253,0.68,263,1,0.971,bed nucleus of stria terminalis,bed nucleus of stria terminalis <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,bed nucleus of stria terminalis <  substantia innominata  < basal forebrain,Choroid epithelial cells,5.16795646015945,Enteric neurons,5.12420563011828
SIM1,1.47e-06,SIM bHLH transcription factor 1,++-+,Not_Available,Filtered_Out,0.494895340215593,0.492356833219256,-,0.985,0.855166613283656,-0.0253,0.68,265,1,0.05,paraventricular nucleus of the hypothalamus,paraventricular nucleus of the hypothalamus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,paraventricular nucleus of the hypothalamus < anterior hypothalamic region,Peptidergic neurons,5.56769688705994,Peptidergic neurons,6.081771755902
